20101101,20130701,20130901,20130101,20130301,20130501,20140501,20140301,20140101,20100801,20100601,20121101,20100401,20140901,20100201,20140701,20110901,20121001,20110501,20131101,20110701,20110101,20110301,20111001,20120901,20141101,20120301,20120101,20120701,20120501,20101201,20130801,20101001,20130201,20111201,20130401,20130601,20140401,20140201,20100901,20100701,20121201,20140801,20100501,20140601,20100301,20150101,20100101,20110601,20131001,20110801,20131201,20110201,20110401,20120801,20111101,20141201,20141001,20120201,20120601,20120401,system:index,SOCstock100,rcasiteid
8.0,5.0,4.0,168.0,4.0,59.0,9.0,74.0,31.0,4.0,3.0,2.0,3.0,3.0,56.0,4.0,6.0,4.0,5.0,5.0,7.0,5.0,67.0,1.0,5.0,3.0,105.0,40.0,6.0,6.0,1.0,4.0,2.0,134.0,69.0,76.0,6.0,113.0,94.0,1.0,5.0,9.0,2.0,5.0,5.0,12.0,74.0,96.0,3.0,4.0,3.0,88.0,4.0,6.0,8.0,7.0,8.0,4.0,75.0,4.0,3.0,00000000000000000026,47.5241237708157,A1611F58
3.0,5.0,3.0,3.0,5.0,62.0,5.0,6.0,-999.0,3.0,4.0,1.0,5.0,7.0,10.0,3.0,4.0,5.0,25.0,2.0,3.0,-999.0,41.0,2.0,5.0,2.0,5.0,1.0,1.0,3.0,-999.0,5.0,1.0,4.0,4.0,7.0,4.0,6.0,-999.0,11.0,8.0,2.0,5.0,23.0,7.0,129.0,9.0,-999.0,4.0,8.0,4.0,1.0,4.0,23.0,4.0,6.0,12.0,53.0,3.0,2.0,6.0,00000000000000000027,50.7923034656408,A1611F63
8.0,5.0,4.0,169.0,4.0,64.0,9.0,74.0,33.0,4.0,3.0,2.0,3.0,3.0,56.0,3.0,6.0,4.0,5.0,5.0,7.0,5.0,69.0,1.0,5.0,3.0,103.0,41.0,6.0,6.0,1.0,4.0,2.0,136.0,62.0,79.0,6.0,120.0,96.0,1.0,5.0,9.0,2.0,5.0,5.0,16.0,71.0,97.0,3.0,4.0,3.0,88.0,4.0,6.0,8.0,7.0,8.0,4.0,75.0,4.0,3.0,00000000000000000028,55.3414351264351,A1611F66
6.0,4.0,4.0,6.0,32.0,46.0,23.0,37.0,11.0,3.0,2.0,2.0,4.0,3.0,63.0,4.0,2.0,4.0,69.0,4.0,1.0,2.0,5.0,3.0,7.0,3.0,84.0,3.0,3.0,2.0,2.0,4.0,2.0,39.0,140.0,9.0,4.0,6.0,22.0,4.0,4.0,6.0,3.0,7.0,22.0,4.0,3.0,57.0,2.0,5.0,6.0,40.0,5.0,9.0,6.0,20.0,4.0,7.0,43.0,2.0,4.0,00000000000000000029,71.2696244588806,A1611F81
3.0,5.0,3.0,4.0,5.0,9.0,6.0,9.0,-999.0,2.0,3.0,2.0,3.0,6.0,23.0,3.0,3.0,4.0,50.0,2.0,2.0,-999.0,5.0,2.0,5.0,2.0,6.0,2.0,1.0,3.0,1.0,6.0,1.0,4.0,5.0,6.0,4.0,4.0,1.0,10.0,6.0,3.0,4.0,15.0,7.0,93.0,1.0,10.0,3.0,6.0,5.0,3.0,5.0,8.0,5.0,7.0,3.0,9.0,4.0,2.0,5.0,0000000000000000002a,52.502486262211,A1611F85
131.0,-999.0,8.0,115.0,52.0,4.0,4.0,193.0,104.0,1.0,4.0,175.0,32.0,3.0,75.0,1.0,2.0,10.0,9.0,11.0,1.0,182.0,172.0,5.0,-999.0,76.0,181.0,199.0,1.0,3.0,195.0,2.0,7.0,64.0,83.0,68.0,2.0,45.0,166.0,6.0,-999.0,208.0,2.0,24.0,2.0,66.0,132.0,168.0,1.0,2.0,1.0,50.0,101.0,71.0,-999.0,67.0,149.0,9.0,99.0,4.0,41.0,0000000000000000002b,3805.80164245805,C0101F01
71.0,-999.0,8.0,82.0,40.0,4.0,4.0,163.0,75.0,1.0,4.0,124.0,17.0,3.0,42.0,1.0,2.0,9.0,7.0,5.0,1.0,133.0,130.0,4.0,-999.0,49.0,131.0,139.0,1.0,3.0,163.0,2.0,5.0,34.0,61.0,64.0,2.0,30.0,118.0,6.0,-999.0,162.0,2.0,10.0,1.0,39.0,92.0,109.0,1.0,2.0,1.0,30.0,64.0,54.0,-999.0,24.0,121.0,8.0,68.0,4.0,20.0,0000000000000000002c,3853.56025572687,C0101W01
309.0,-999.0,169.0,267.0,233.0,93.0,74.0,462.0,253.0,2.0,39.0,415.0,181.0,7.0,198.0,2.0,6.0,319.0,123.0,187.0,3.0,427.0,450.0,152.0,-999.0,279.0,479.0,428.0,2.0,53.0,456.0,4.0,306.0,200.0,196.0,234.0,4.0,203.0,345.0,69.0,1.0,474.0,2.0,142.0,3.0,210.0,303.0,445.0,2.0,56.0,2.0,134.0,261.0,224.0,-999.0,375.0,353.0,330.0,256.0,77.0,184.0,0000000000000000002e,1697.6828951314,C0101W05
-999.0,1.0,6.0,-999.0,1.0,6.0,2.0,1.0,-999.0,2.0,5.0,2.0,29.0,3.0,-999.0,1.0,1.0,2.0,147.0,-999.0,1.0,-999.0,1.0,3.0,-999.0,-999.0,29.0,-999.0,1.0,2.0,-999.0,1.0,3.0,-999.0,-999.0,9.0,1.0,80.0,-999.0,1.0,1.0,-999.0,4.0,4.0,3.0,1.0,-999.0,-999.0,3.0,3.0,1.0,-999.0,-999.0,90.0,-999.0,-999.0,-999.0,1.0,-999.0,1.0,3.0,0000000000000000002f,719.421015383315,C0101W06
26.0,-999.0,7.0,59.0,32.0,4.0,4.0,119.0,30.0,1.0,4.0,48.0,4.0,3.0,22.0,1.0,2.0,7.0,17.0,3.0,2.0,102.0,99.0,4.0,-999.0,5.0,91.0,99.0,1.0,3.0,115.0,2.0,4.0,19.0,21.0,46.0,2.0,16.0,76.0,5.0,-999.0,112.0,2.0,11.0,1.0,24.0,67.0,77.0,1.0,2.0,1.0,2.0,42.0,36.0,-999.0,6.0,75.0,7.0,44.0,4.0,7.0,00000000000000000030,1520.84902158943,C0101W07
