system:index,20150101,20150201,20150301,20150401,20150501,20150601,20150701,20150801,20150901,20151001,20151101,20151201,COUNTRY,CaCO3,Clay,Coarse,EC,FID_LUCAS_,FID_gadm40,ID_0,K,LC,LC0_Desc,LC1_Desc,LU,LU1_Desc,N,NUTS_0,NUTS_1,NUTS_2,NUTS_3,OC,P,Point_ID,Sand,Silt,pH_CaCl2,pH_H20,.geo
000000000000000002bd,58.0,7.0,419.0,598.0,642.0,621.0,561.0,882.0,560.0,251.0,204.0,202.0,Germany,0,0,0,13.95,9549,0,DEU,88.2,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.5,DE,DE7,DE73,DE736,44.2,21.8,42423100,0,0,4.1,4.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dd,69.0,7.0,406.0,613.0,666.0,637.0,596.0,962.0,557.0,248.0,209.0,206.0,Germany,0,0,0,15.43,9460,0,DEU,114.1,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,3.8,DE,DE7,DE73,DE736,55.3,37.2,42283108,0,0,3.6,4.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df,64.0,10.0,412.0,582.0,606.0,587.0,540.0,885.0,552.0,239.0,194.0,187.0,Germany,0,0,0,10.47,9512,0,DEU,56.7,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.7,DE,DE7,DE73,DE736,47.3,29.7,42363108,0,0,3.4,4.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030c,58.0,7.0,466.0,638.0,673.0,704.0,838.0,944.0,618.0,295.0,276.0,275.0,Germany,0,0,0,18.72,10003,0,DEU,81.3,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,4.7,DE,DE7,DE73,DE737,93.7,35.0,43123120,0,0,3.1,3.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,115.0,27.0,467.0,608.0,657.0,662.0,767.0,904.0,590.0,280.0,264.0,251.0,Germany,0,0,0,46.0,9908,0,DEU,116.1,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,8.3,DE,DE7,DE73,DE737,202.0,0.0,42983130,0,0,3.5,4.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c,192.0,49.0,467.0,596.0,649.0,622.0,776.0,918.0,578.0,274.0,246.0,267.0,Germany,0,0,0,18.36,9888,0,DEU,42.0,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,3.0,DE,DE7,DE73,DE734,67.6,20.8,42943146,0,0,3.3,3.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cc,5.0,-999,91.0,628.0,684.0,794.0,1222.0,1144.0,529.0,261.0,215.0,260.0,Germany,0,0,0,45.4,10353,0,DEU,91.3,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,8.5,DE,DE9,DE91,DE916,160.1,27.1,43623180,0,0,3.8,4.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003eb,170.0,31.0,469.0,598.0,571.0,492.0,856.0,959.0,512.0,267.0,263.0,247.0,Germany,0,0,0,20.8,10128,0,DEU,48.6,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,1.9,DE,DE9,DE91,DE918,24.5,42.4,43303188,0,0,3.9,4.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f1,24.0,1.0,343.0,658.0,717.0,759.0,1288.0,1144.0,537.0,257.0,222.0,246.0,Germany,0,0,0,16.18,10206,0,DEU,55.3,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,3.7,DE,DE9,DE91,DE916,61.3,18.9,43423190,0,0,3.3,3.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000415,209.0,25.0,459.0,613.0,660.0,524.0,958.0,1093.0,580.0,266.0,256.0,278.0,Germany,0,0,0,11.54,9939,0,DEU,36.2,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.6,DE,DE9,DE92,DE926,44.0,21.7,43023200,0,0,3.6,3.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000562,201.0,120.0,466.0,598.0,620.0,427.0,865.0,880.0,569.0,264.0,221.0,277.0,Germany,0,0,0,35.2,9910,0,DEU,12.5,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,5.6,DE,DE9,DE93,DE938,156.0,47.7,42983296,0,0,3.1,3.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,131.0,44.0,408.0,653.0,673.0,579.0,571.0,1063.0,603.0,304.0,255.0,244.0,Germany,0,0,0,23.6,8600,0,DEU,61.6,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,6.2,DE,DEA,DEA2,DEA2D,131.0,20.9,40563068,0,0,3.1,3.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291,122.0,36.0,431.0,667.0,676.0,739.0,644.0,1075.0,567.0,275.0,221.0,198.0,Germany,1,0,0,44.0,9069,0,DEU,127.0,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,9.0,DE,DEA,DEA2,DEA2A,158.6,56.6,41603090,0,0,3.6,4.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045e,193.0,168.0,447.0,567.0,566.0,464.0,834.0,1003.0,559.0,252.0,230.0,275.0,Germany,0,0,0,22.2,8838,0,DEU,48.7,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,3.3,DE,DEA,DEA3,DEA34,62.6,68.2,41163226,0,0,3.5,4.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cb,130.0,25.0,430.0,616.0,715.0,727.0,1018.0,1075.0,568.0,271.0,258.0,271.0,Germany,0,0,0,32.1,9602,0,DEU,98.2,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,9.7,DE,DEA,DEA4,DEA47,199.6,63.3,42503180,0,0,3.1,3.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000436,229.0,158.0,464.0,604.0,662.0,522.0,837.0,1068.0,583.0,273.0,270.0,288.0,Germany,0,0,0,28.0,9349,0,DEU,108.5,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,6.7,DE,DEA,DEA4,DEA42,151.3,81.2,42103212,0,0,2.9,4.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5,108.0,41.0,419.0,671.0,726.0,758.0,750.0,1047.0,553.0,271.0,220.0,212.0,Germany,0,0,0,49.6,9024,0,DEU,109.7,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,9.2,DE,DEA,DEA5,DEA58,172.1,24.2,41503116,0,0,3.4,3.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315,84.0,15.0,408.0,647.0,698.0,731.0,781.0,1020.0,523.0,263.0,229.0,230.0,Germany,0,0,0,43.4,9207,0,DEU,109.0,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,8.5,DE,DEA,DEA5,DEA59,180.8,40.3,41883124,0,0,3.2,3.86,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,4.0,-999,290.0,665.0,708.0,833.0,908.0,1037.0,552.0,271.0,209.0,192.0,Germany,1,0,0,30.1,9397,0,DEU,127.0,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,7.2,DE,DEA,DEA5,DEA57,121.5,48.8,42183126,0,0,3.6,3.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,116.0,32.0,409.0,644.0,700.0,749.0,813.0,1021.0,524.0,270.0,237.0,241.0,Germany,0,0,0,33.4,9194,0,DEU,78.9,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,7.0,DE,DEA,DEA5,DEA57,137.2,24.8,41863128,0,0,3.1,3.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,137.0,56.0,432.0,634.0,695.0,705.0,809.0,1022.0,541.0,272.0,239.0,235.0,Germany,0,0,0,50.0,9236,0,DEU,49.3,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,3.4,DE,DEA,DEA5,DEA57,48.6,17.7,41923140,0,0,4.5,4.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,103.0,16.0,406.0,630.0,692.0,731.0,822.0,1072.0,565.0,274.0,236.0,234.0,Germany,2,0,0,13.51,9484,0,DEU,98.3,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.5,DE,DEA,DEA5,DEA57,27.1,44.0,42323144,0,0,4.2,4.96,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036e,108.0,21.0,407.0,636.0,692.0,735.0,881.0,1035.0,545.0,277.0,249.0,249.0,Germany,0,0,0,25.1,9398,0,DEU,157.0,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,10.3,DE,DEA,DEA5,DEA57,183.0,34.9,42183148,0,0,3.2,3.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c,135.0,54.0,437.0,660.0,645.0,715.0,581.0,1062.0,563.0,262.0,206.0,182.0,Germany,0,0,0,14.03,9087,0,DEU,65.7,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,3.4,DE,DEB,DEB1,DEB13,54.0,15.6,41643072,0,0,4.0,4.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d,3.0,-999,232.0,682.0,703.0,885.0,1078.0,943.0,395.0,303.0,214.0,191.0,Germany,0,0,0,17.23,12514,0,DEU,114.2,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,7.0,DE,DED,DED2,DED2F,147.9,36.4,45823084,0,0,4.2,4.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276,4.0,-999,354.0,647.0,699.0,901.0,1039.0,933.0,403.0,313.0,227.0,223.0,Germany,1,0,0,31.3,12469,0,DEU,63.9,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,3.6,DE,DED,DED2,DED2F,57.6,21.7,45783086,0,0,4.9,4.97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,33.0,3.0,431.0,620.0,629.0,769.0,835.0,873.0,381.0,304.0,217.0,224.0,Germany,0,0,0,106.9,12863,0,DEU,212.2,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,16.2,DE,DED,DED2,DED2F,370.6,67.7,46103090,0,0,3.5,4.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7,21.0,1.0,422.0,661.0,695.0,777.0,974.0,880.0,383.0,303.0,252.0,243.0,Germany,0,0,0,23.6,12308,0,DEU,137.8,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,11.2,DE,DED,DED2,DED2F,285.7,57.8,45643098,0,0,3.3,4.14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dc,170.0,73.0,458.0,650.0,624.0,708.0,837.0,829.0,361.0,315.0,296.0,259.0,Germany,0,0,0,41.8,12647,0,DEU,108.1,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,7.9,DE,DED,DED2,DED21,169.7,48.3,45923114,0,0,3.4,4.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002eb,37.0,6.0,436.0,615.0,572.0,654.0,853.0,870.0,397.0,313.0,260.0,234.0,Germany,0,0,0,17.38,12962,0,DEU,77.0,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,5.2,DE,DED,DED2,DED2C,81.9,18.7,46183120,0,0,3.5,3.89,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d4,147.0,13.0,459.0,662.0,591.0,584.0,931.0,865.0,385.0,323.0,313.0,271.0,Germany,0,0,0,12.45,12083,0,DEU,48.9,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,3.6,DE,DED,DED4,DED43,55.4,32.2,45463110,0,0,3.8,3.96,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038a,91.0,7.0,436.0,592.0,582.0,533.0,865.0,789.0,456.0,259.0,249.0,251.0,Germany,0,0,0,34.2,10581,0,DEU,96.8,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,13.8,DE,DEE,DEE0,DEE0A,274.0,59.3,43983158,0,0,3.4,3.87,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bf,28.0,1.0,383.0,628.0,678.0,689.0,1074.0,1031.0,542.0,242.0,210.0,214.0,Germany,1,0,0,20.3,10421,0,DEU,64.4,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,4.4,DE,DEE,DEE0,DEE09,70.9,34.0,43723176,0,0,4.0,4.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c4,214.0,42.0,482.0,592.0,561.0,511.0,841.0,789.0,456.0,284.0,274.0,313.0,Germany,0,0,0,10.14,10595,0,DEU,51.5,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.3,DE,DEE,DEE0,DEE09,50.2,28.4,44003178,0,0,3.8,3.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ca,222.0,48.0,485.0,604.0,544.0,507.0,836.0,798.0,455.0,288.0,258.0,313.0,Germany,0,0,0,16.04,10550,0,DEU,45.8,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.8,DE,DEE,DEE0,DEE09,49.8,46.3,43943180,0,0,3.8,3.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000453,195.0,70.0,458.0,568.0,420.0,459.0,824.0,691.0,400.0,288.0,254.0,275.0,Germany,0,0,0,5.45,11302,0,DEU,25.5,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.0,DE,DEE,DEE0,DEE05,46.3,19.4,44763222,0,0,3.6,4.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271,116.0,15.0,462.0,610.0,591.0,651.0,769.0,756.0,379.0,279.0,229.0,231.0,Germany,2,0,0,12.67,11087,0,DEU,92.2,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.5,DE,DEG,DEG0,DEG0L,48.4,35.7,44563080,0,0,7.3,4.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,204.0,57.0,474.0,618.0,623.0,647.0,699.0,689.0,343.0,270.0,228.0,227.0,Germany,1,0,0,57.6,10915,0,DEU,51.2,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,1.3,DE,DEG,DEG0,DEG0J,25.1,21.0,44383080,0,0,4.0,4.97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e,81.0,6.0,461.0,614.0,597.0,589.0,782.0,732.0,495.0,266.0,198.0,206.0,Germany,0,0,0,8.8,10278,0,DEU,76.1,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.8,DE,DEG,DEG0,DEG0C,56.9,22.5,43543086,0,0,3.9,3.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b,114.0,19.0,465.0,620.0,604.0,653.0,779.0,867.0,538.0,265.0,238.0,246.0,Germany,0,0,0,14.66,10113,0,DEU,154.4,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,3.7,DE,DEG,DEG0,DEG06,76.3,52.2,43283124,0,0,3.9,3.94,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000372,124.0,40.0,483.0,583.0,510.0,481.0,796.0,692.0,380.0,257.0,239.0,264.0,Germany,0,0,0,43.7,10477,0,DEU,108.8,C21,Woodland,Spruce dominated coniferous woodland,U120,Forestry,2.8,DE,DEG,DEG0,DEG07,40.8,31.3,43803148,0,0,4.7,4.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d4,171.0,86.0,436.0,576.0,598.0,522.0,837.0,501.0,357.0,280.0,226.0,254.0,Germany,0,0,0,8.73,12426,0,DEU,20.1,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.5,DE,DE3,DE30,DE300,27.5,25.9,45743266,0,0,4.7,4.89,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038f,180.0,63.0,462.0,613.0,588.0,571.0,796.0,689.0,366.0,307.0,270.0,260.0,Germany,0,0,0,13.05,12865,0,DEU,40.7,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,4.1,DE,DE4,DE40,DE40G,101.3,19.6,46103168,0,0,4.3,4.92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000396,167.0,97.0,427.0,570.0,349.0,529.0,669.0,661.0,326.0,298.0,253.0,229.0,Germany,0,0,0,6.39,12041,0,DEU,159.6,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.1,DE,DE4,DE40,DE407,22.5,15.6,45423166,0,0,3.5,3.96,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a0,174.0,82.0,465.0,589.0,501.0,556.0,840.0,684.0,368.0,318.0,270.0,246.0,Germany,0,0,0,6.17,12546,0,DEU,34.1,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.9,DE,DE4,DE40,DE407,40.5,19.1,45843172,0,0,3.8,4.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a4,163.0,104.0,431.0,559.0,413.0,558.0,703.0,674.0,343.0,309.0,273.0,246.0,Germany,0,0,0,3.7,12245,0,DEU,19.5,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.6,DE,DE4,DE40,DE407,14.9,10.9,45583172,0,0,3.9,4.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5,178.0,75.0,457.0,610.0,632.0,569.0,816.0,650.0,357.0,296.0,264.0,256.0,Germany,0,0,0,8.64,13042,0,DEU,37.5,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,2.4,DE,DE4,DE40,DE40G,49.6,36.7,46243176,0,0,3.7,4.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,153.0,106.0,419.0,555.0,401.0,540.0,715.0,663.0,338.0,297.0,264.0,230.0,Germany,0,0,0,3.63,12211,0,DEU,15.5,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.7,DE,DE4,DE40,DE407,18.3,20.6,45563180,0,0,3.3,3.94,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,173.0,74.0,455.0,581.0,532.0,544.0,837.0,667.0,381.0,299.0,269.0,258.0,Germany,0,0,0,7.58,12518,0,DEU,23.7,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.6,DE,DE4,DE40,DE407,32.2,21.0,45823182,0,0,3.7,4.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d2,172.0,43.0,435.0,556.0,506.0,547.0,788.0,659.0,365.0,291.0,263.0,239.0,Germany,0,0,0,3.56,12355,0,DEU,20.6,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.8,DE,DE4,DE40,DE407,19.3,21.7,45683188,0,0,3.4,4.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d4,158.0,60.0,453.0,599.0,614.0,544.0,957.0,576.0,356.0,283.0,234.0,223.0,Germany,0,0,0,6.12,13197,0,DEU,38.9,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.4,DE,DE4,DE40,DE40G,29.3,14.2,46363192,0,0,3.6,3.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e1,173.0,115.0,421.0,545.0,413.0,534.0,767.0,656.0,356.0,307.0,275.0,241.0,Germany,0,0,0,2.76,12246,0,DEU,13.2,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.4,DE,DE4,DE40,DE407,6.8,7.8,45583190,0,0,3.5,4.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ea,180.0,80.0,424.0,557.0,495.0,541.0,694.0,603.0,337.0,284.0,236.0,238.0,Germany,0,0,0,7.1,12934,0,DEU,44.3,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,2.4,DE,DE4,DE40,DE402,40.8,78.3,46163196,0,0,3.7,4.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ee,169.0,80.0,429.0,571.0,511.0,544.0,696.0,609.0,345.0,280.0,231.0,231.0,Germany,0,0,0,11.9,12911,0,DEU,43.4,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,2.8,DE,DE4,DE40,DE40G,46.3,63.8,46143198,0,0,3.6,4.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040e,170.0,60.0,436.0,570.0,572.0,542.0,884.0,543.0,349.0,277.0,235.0,221.0,Germany,0,0,0,3.03,13127,0,DEU,24.3,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.8,DE,DE4,DE40,DE40G,17.4,23.5,46303208,0,0,3.7,4.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041c,144.0,67.0,432.0,553.0,497.0,522.0,869.0,657.0,387.0,285.0,255.0,233.0,Germany,0,0,0,5.7,12185,0,DEU,35.2,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.9,DE,DE4,DE40,DE40H,17.6,19.8,45543208,0,0,3.8,4.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041e,154.0,71.0,428.0,554.0,520.0,549.0,736.0,570.0,338.0,281.0,237.0,234.0,Germany,0,0,0,5.41,12912,0,DEU,28.8,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.4,DE,DE4,DE40,DE406,30.6,24.8,46143212,0,0,3.3,3.86,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000424,142.0,58.0,432.0,566.0,539.0,551.0,737.0,565.0,337.0,281.0,228.0,230.0,Germany,0,0,0,7.91,12935,0,DEU,40.5,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.7,DE,DE4,DE40,DE406,40.0,25.8,46163214,0,0,3.4,3.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000425,131.0,63.0,447.0,565.0,581.0,513.0,1104.0,468.0,354.0,271.0,216.0,214.0,Germany,1,1,4,2.9,13285,0,DEU,19.2,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.5,DE,DE4,DE40,DE40G,9.7,7.3,46423216,96,3,4.2,4.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000428,172.0,72.0,438.0,528.0,467.0,514.0,758.0,564.0,350.0,293.0,238.0,236.0,Germany,0,0,0,19.43,12715,0,DEU,65.3,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,4.9,DE,DE4,DE40,DE406,110.4,32.2,45983214,0,0,3.2,4.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000429,163.0,83.0,440.0,520.0,465.0,484.0,783.0,570.0,359.0,291.0,241.0,240.0,Germany,0,0,0,17.52,12622,0,DEU,39.8,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,2.7,DE,DE4,DE40,DE406,62.8,32.1,45903214,0,0,3.5,4.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042d,142.0,59.0,445.0,583.0,597.0,536.0,984.0,503.0,351.0,276.0,228.0,218.0,Germany,0,0,0,5.47,13198,0,DEU,32.1,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.3,DE,DE4,DE40,DE40G,32.0,35.3,46363218,0,0,3.3,3.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000433,130.0,55.0,453.0,577.0,631.0,533.0,1089.0,486.0,357.0,277.0,226.0,215.0,Germany,0,0,0,6.4,13257,0,DEU,31.5,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.1,DE,DE4,DE40,DE40G,23.5,17.0,46403220,0,0,3.7,3.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043d,172.0,102.0,423.0,519.0,450.0,478.0,982.0,636.0,406.0,297.0,251.0,233.0,Germany,0,0,0,4.4,12309,0,DEU,21.3,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.7,DE,DE4,DE40,DE40H,10.6,45.6,45643218,0,0,3.4,3.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e,170.0,46.0,442.0,592.0,487.0,539.0,699.0,641.0,359.0,295.0,249.0,244.0,Germany,0,0,0,7.03,11751,0,DEU,22.3,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.7,DE,DE4,DE40,DE40E,30.8,29.6,45163216,0,0,3.5,4.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000448,152.0,61.0,429.0,563.0,564.0,550.0,820.0,501.0,332.0,279.0,232.0,225.0,Germany,1,0,0,3.47,13020,0,DEU,12.2,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.4,DE,DE4,DE40,DE406,9.3,25.0,46223224,0,0,3.8,3.97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449,179.0,49.0,463.0,583.0,504.0,513.0,777.0,685.0,384.0,297.0,257.0,273.0,Germany,0,0,0,12.42,11493,0,DEU,50.2,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.5,DE,DE4,DE40,DE40E,23.4,39.0,44923218,0,0,3.6,4.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044f,180.0,52.0,453.0,587.0,485.0,520.0,749.0,686.0,367.0,298.0,247.0,262.0,Germany,0,0,0,9.09,11540,0,DEU,40.5,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.6,DE,DE4,DE40,DE40E,31.8,24.8,44963220,0,0,3.6,4.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000456,165.0,98.0,422.0,518.0,455.0,476.0,968.0,603.0,389.0,288.0,242.0,237.0,Germany,0,0,0,6.32,12339,0,DEU,15.7,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.5,DE,DE4,DE40,DE40H,10.0,14.3,45663226,0,0,4.0,4.02,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045a,174.0,112.0,408.0,521.0,390.0,496.0,818.0,588.0,363.0,289.0,230.0,242.0,Germany,0,0,0,3.14,12112,0,DEU,11.1,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.5,DE,DE4,DE40,DE40H,12.0,20.2,45483226,0,0,4.1,4.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046d,156.0,94.0,427.0,522.0,453.0,494.0,849.0,555.0,368.0,281.0,234.0,243.0,Germany,0,0,0,3.29,12497,0,DEU,10.9,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.5,DE,DE4,DE40,DE406,10.5,32.9,45803232,0,0,3.8,3.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046e,186.0,106.0,416.0,535.0,374.0,503.0,737.0,578.0,352.0,291.0,233.0,237.0,Germany,0,0,0,3.66,11997,0,DEU,20.8,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,1.0,DE,DE4,DE40,DE40H,19.8,20.9,45383230,0,0,3.5,4.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000471,169.0,73.0,435.0,538.0,474.0,529.0,735.0,505.0,329.0,285.0,238.0,245.0,Germany,1,0,0,5.42,12686,0,DEU,13.3,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.5,DE,DE4,DE40,DE40C,10.1,23.1,45963234,0,0,3.7,3.97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000477,179.0,100.0,424.0,569.0,381.0,525.0,673.0,578.0,335.0,291.0,230.0,247.0,Germany,0,0,0,3.53,11878,0,DEU,17.6,C22,Woodland,Pine dominated coniferous woodland,U120,Forestry,0.9,DE,DE4,DE40,DE40E,18.8,23.1,45263232,0,0,3.5,4.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
