system:index,20150101,20150201,20150301,20150401,20150501,20150601,20150701,20150801,20150901,20151001,20151101,20151201,COUNTRY,CaCO3,Clay,Coarse,EC,FID_LUCAS_,FID_gadm40,ID_0,K,LC,LC0_Desc,LC1_Desc,LU,LU1_Desc,N,NUTS_0,NUTS_1,NUTS_2,NUTS_3,OC,P,Point_ID,Sand,Silt,pH_CaCl2,pH_H20,.geo
000000000000000005c5,478.0,350.0,429.0,363.0,354.0,315.0,369.0,281.0,314.0,230.0,431.0,462.0,Germany,0,0,0,16.39,11021,0,DEU,90.5,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),0.9,DE,DE4,DE40,DE40F,6.5,62.4,44483338,0,0,5.3,5.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005df,470.0,327.0,400.0,360.0,338.0,298.0,351.0,284.0,304.0,233.0,374.0,447.0,Germany,2,0,0,20.9,12213,0,DEU,232.5,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.8,DE,DE4,DE40,DE40I,15.8,32.9,45563356,0,0,6.5,6.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6,399.0,263.0,348.0,283.0,280.0,271.0,298.0,242.0,287.0,168.0,411.0,327.0,Germany,1,0,0,16.23,9476,0,DEU,277.8,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DE7,DE71,DE716,11.5,50.6,42322970,0,0,5.6,5.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,383.0,253.0,328.0,262.0,283.0,260.0,301.0,238.0,279.0,151.0,398.0,332.0,Germany,0,0,0,26.4,9175,0,DEU,370.4,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),2.2,DE,DE7,DE72,DE723,18.5,41.6,41823036,0,0,6.7,6.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,397.0,256.0,335.0,272.0,286.0,272.0,305.0,244.0,283.0,158.0,412.0,333.0,Germany,0,0,0,25.7,9414,0,DEU,380.9,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DE7,DE72,DE721,13.9,76.0,42223048,0,0,6.8,6.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e,425.0,267.0,345.0,287.0,300.0,276.0,316.0,254.0,290.0,175.0,430.0,352.0,Germany,0,0,0,11.54,9715,0,DEU,186.9,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DE7,DE72,DE725,11.2,86.9,42683078,0,0,6.0,6.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028a,431.0,287.0,357.0,289.0,307.0,287.0,322.0,263.0,303.0,182.0,440.0,367.0,Germany,2,0,0,10.96,9480,0,DEU,159.8,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DE7,DE72,DE724,7.2,46.3,42323086,0,0,6.7,6.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,424.0,266.0,343.0,287.0,300.0,275.0,314.0,253.0,289.0,173.0,428.0,351.0,Germany,1,21,12,11.8,9734,0,DEU,182.0,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DE7,DE73,DE735,16.5,46.8,42703082,18,61,5.1,5.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fe,491.0,352.0,416.0,373.0,353.0,310.0,363.0,301.0,322.0,250.0,396.0,474.0,Germany,1,0,0,19.6,12086,0,DEU,190.6,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.4,DE,DE8,DE80,DE80J,12.5,56.6,45463368,0,0,6.3,6.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000615,486.0,365.0,430.0,367.0,364.0,325.0,370.0,296.0,327.0,243.0,425.0,474.0,Germany,0,0,0,23.6,11076,0,DEU,109.5,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.9,DE,DE8,DE80,DE80O,18.1,44.5,44543376,0,0,6.1,6.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063a,507.0,375.0,429.0,389.0,371.0,325.0,376.0,320.0,341.0,264.0,411.0,495.0,Germany,1,0,0,8.35,11900,0,DEU,116.2,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DE8,DE80,DE80J,10.6,48.3,45283408,0,0,6.5,6.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065b,548.0,417.0,466.0,445.0,421.0,372.0,426.0,377.0,388.0,319.0,450.0,538.0,Germany,14,0,0,27.3,12214,0,DEU,136.6,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DE8,DE80,DE80N,9.4,159.8,45563438,0,0,7.1,7.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065e,687.0,567.0,587.0,523.0,522.0,491.0,530.0,470.0,515.0,448.0,615.0,690.0,Germany,0,0,0,12.98,10961,0,DEU,188.4,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DE8,DE80,DE80K,9.0,40.9,44423440,0,0,6.4,6.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067e,680.0,548.0,553.0,527.0,514.0,475.0,518.0,473.0,489.0,430.0,575.0,659.0,Germany,1,0,0,31.5,11541,0,DEU,255.9,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.8,DE,DE8,DE80,DE80L,14.2,46.2,44963472,0,0,6.7,7.02,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044a,516.0,333.0,403.0,325.0,346.0,293.0,353.0,273.0,320.0,226.0,491.0,470.0,Germany,1,0,0,27.9,9719,0,DEU,275.3,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DE9,DE92,DE923,12.0,59.2,42683216,0,0,6.4,6.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004be,520.0,334.0,411.0,334.0,353.0,290.0,354.0,264.0,313.0,222.0,484.0,483.0,Germany,0,0,0,28.4,9864,0,DEU,318.8,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DE9,DE92,DE929,13.3,87.8,42903252,0,0,5.9,6.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f6,508.0,335.0,416.0,317.0,349.0,294.0,358.0,258.0,315.0,215.0,475.0,486.0,Germany,1,0,0,22.8,9625,0,DEU,88.5,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DE9,DE92,DE927,10.5,70.2,42543270,0,0,4.7,4.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a5,523.0,372.0,452.0,360.0,384.0,329.0,386.0,270.0,327.0,248.0,483.0,520.0,Germany,0,0,0,42.3,9836,0,DEU,166.6,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DE9,DE93,DE937,24.5,86.2,42863320,0,0,5.3,5.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b7,453.0,308.0,399.0,339.0,347.0,304.0,363.0,259.0,296.0,201.0,414.0,447.0,Germany,0,0,0,26.8,10522,0,DEU,222.4,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DE9,DE93,DE934,13.0,68.1,43883332,0,0,5.7,6.02,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d4,465.0,326.0,413.0,344.0,364.0,315.0,374.0,266.0,306.0,218.0,427.0,467.0,Germany,0,0,0,5.15,10320,0,DEU,73.2,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DE9,DE93,DE935,11.8,43.8,43583342,0,0,5.3,5.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005de,433.0,298.0,387.0,328.0,342.0,299.0,355.0,251.0,285.0,189.0,392.0,434.0,Germany,0,0,0,21.5,10499,0,DEU,164.9,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DE9,DE93,DE935,13.2,60.2,43843350,0,0,6.5,6.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f6,429.0,298.0,388.0,326.0,346.0,305.0,355.0,248.0,283.0,196.0,395.0,438.0,Germany,0,0,0,16.73,10401,0,DEU,454.7,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),2.8,DE,DE9,DE93,DE935,23.9,103.0,43683358,0,0,6.4,6.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058b,507.0,335.0,435.0,310.0,387.0,320.0,356.0,251.0,322.0,203.0,472.0,504.0,Germany,0,0,0,16.7,9050,0,DEU,218.1,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.8,DE,DE9,DE94,DE949,21.2,160.1,41543310,0,0,5.3,5.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061f,725.0,538.0,627.0,482.0,590.0,507.0,542.0,422.0,543.0,429.0,707.0,744.0,Germany,22,0,0,25.8,8958,0,DEU,190.3,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DE9,DE94,DE947,17.7,74.5,41363386,0,0,7.0,7.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046c,500.0,336.0,410.0,311.0,344.0,298.0,355.0,268.0,328.0,223.0,486.0,474.0,Germany,0,0,0,26.3,9496,0,DEU,207.5,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.4,DE,DEA,DEA4,DEA43,10.7,45.7,42343226,0,0,6.2,6.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7,392.0,261.0,335.0,266.0,280.0,259.0,299.0,237.0,286.0,156.0,398.0,341.0,Germany,6,0,0,14.05,9085,0,DEU,392.2,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DEB,DEB1,DEB14,13.0,65.4,41642964,0,0,6.9,7.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,400.0,275.0,337.0,266.0,294.0,263.0,310.0,248.0,296.0,163.0,416.0,361.0,Germany,1,0,0,20.2,8924,0,DEU,668.6,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DEB,DEB1,DEB17,8.7,48.9,41323026,0,0,6.1,6.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198,415.0,280.0,350.0,278.0,291.0,268.0,307.0,246.0,299.0,175.0,411.0,359.0,Germany,1,0,0,16.25,9067,0,DEU,122.1,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DEB,DEB3,DEB3D,15.8,63.8,41602946,0,0,6.3,6.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8,402.0,270.0,345.0,274.0,287.0,267.0,303.0,243.0,293.0,167.0,407.0,343.0,Germany,2,0,0,12.81,9164,0,DEU,218.6,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DEB,DEB3,DEB3D,11.3,38.9,41802956,0,0,7.3,7.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266,611.0,424.0,525.0,432.0,410.0,388.0,427.0,358.0,400.0,337.0,578.0,540.0,Germany,0,0,0,72.6,12136,0,DEU,149.9,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),3.3,DE,DED,DED4,DED43,33.4,77.4,45503080,0,0,5.0,4.97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad,559.0,385.0,486.0,407.0,379.0,364.0,401.0,330.0,364.0,292.0,533.0,501.0,Germany,2,0,0,26.5,12242,0,DEU,147.0,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),2.1,DE,DED,DED4,DED43,19.8,47.1,45583100,0,0,6.3,6.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000394,540.0,346.0,441.0,365.0,348.0,323.0,378.0,283.0,327.0,233.0,494.0,449.0,Germany,11,0,0,96.1,10813,0,DEU,1919.0,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),2.6,DE,DEE,DEE0,DEE0A,20.7,214.7,44263162,0,0,6.5,6.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a3,515.0,336.0,429.0,351.0,338.0,313.0,367.0,276.0,310.0,222.0,471.0,438.0,Germany,0,0,0,13.58,11118,0,DEU,271.1,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.9,DE,DEE,DEE0,DEE0B,17.3,51.5,44583168,0,0,5.4,5.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dd,511.0,351.0,447.0,373.0,347.0,328.0,382.0,298.0,328.0,256.0,464.0,463.0,Germany,2,15,3,19.72,11896,0,DEU,154.1,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DEE,DEE0,DEE0E,13.4,25.4,45283188,60,25,6.4,6.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000546,469.0,318.0,411.0,345.0,339.0,301.0,363.0,263.0,299.0,205.0,431.0,440.0,Germany,2,0,0,19.9,10814,0,DEU,200.1,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEE,DEE0,DEE0D,10.4,92.8,44263288,0,0,6.8,7.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061e,460.0,336.0,416.0,347.0,375.0,326.0,375.0,269.0,310.0,228.0,425.0,481.0,Germany,0,0,0,18.86,10268,0,DEU,74.8,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DEF,DEF0,DEF06,25.1,55.5,43523382,0,0,5.8,6.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000630,476.0,353.0,429.0,356.0,387.0,337.0,382.0,277.0,321.0,245.0,439.0,501.0,Germany,0,0,0,15.83,10248,0,DEU,130.9,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DEF,DEF0,DEF0F,12.7,37.3,43483398,0,0,6.1,6.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063b,510.0,380.0,452.0,385.0,410.0,363.0,413.0,314.0,359.0,280.0,478.0,543.0,Germany,0,0,0,7.82,10387,0,DEU,121.4,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DEF,DEF0,DEF06,14.4,27.5,43663404,0,0,5.6,5.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000645,491.0,372.0,452.0,364.0,423.0,356.0,396.0,274.0,323.0,251.0,449.0,513.0,Germany,1,0,0,18.77,9820,0,DEU,349.3,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),2.1,DE,DEF,DEF0,DEF0E,16.9,92.3,42843412,0,0,6.4,6.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000662,672.0,547.0,573.0,498.0,525.0,474.0,521.0,438.0,496.0,444.0,635.0,713.0,Germany,3,0,0,24.4,10424,0,DEU,259.7,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.8,DE,DEF,DEF0,DEF08,15.3,99.1,43723446,0,0,6.8,6.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000665,671.0,550.0,573.0,497.0,525.0,472.0,520.0,434.0,494.0,442.0,635.0,714.0,Germany,0,0,0,8.93,10425,0,DEU,158.4,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DEF,DEF0,DEF08,11.8,46.7,43723450,0,0,6.5,6.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,530.0,332.0,426.0,371.0,363.0,337.0,384.0,303.0,354.0,261.0,502.0,426.0,Germany,1,29,12,30.4,10410,0,DEU,150.2,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),3.3,DE,DEG,DEG0,DEG0C,26.4,37.7,43703080,25,46,6.2,6.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000295,475.0,289.0,388.0,322.0,312.0,298.0,337.0,253.0,286.0,196.0,441.0,379.0,Germany,0,0,0,32.4,11157,0,DEU,173.5,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DEG,DEG0,DEG0L,12.0,26.9,44623090,0,0,5.8,5.92,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4,483.0,293.0,382.0,334.0,333.0,303.0,353.0,277.0,317.0,215.0,465.0,387.0,Germany,1,0,0,15.88,10244,0,DEU,334.9,B32,Cropland,Rape and turnip rape,U111,Agriculture (excluding fallow land and kitchen gardens),1.9,DE,DEG,DEG0,DEG0P,17.6,51.0,43483092,0,0,5.2,5.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2,289.0,154.0,262.0,219.0,183.0,169.0,190.0,145.0,169.0,111.0,289.0,128.0,Germany,181,0,0,13.33,12061,0,DEU,150.9,B33,Cropland,Soya,U111,Agriculture (excluding fallow land and kitchen gardens),2.2,DE,DE2,DE22,DE224,41.2,50.7,45442854,0,0,7.4,7.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154,351.0,224.0,308.0,257.0,246.0,238.0,259.0,209.0,251.0,129.0,354.0,266.0,Germany,93,0,0,24.2,9507,0,DEU,221.5,B35,Cropland,Other fibre and oleaginous crops,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DE1,DE12,DE128,15.3,25.3,42362906,0,0,7.5,7.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,387.0,225.0,330.0,294.0,238.0,239.0,246.0,198.0,234.0,168.0,364.0,242.0,Germany,0,0,0,18.02,10914,0,DEU,271.8,B37,Cropland,Other non-permanent industrial crops,U111,Agriculture (excluding fallow land and kitchen gardens),2.1,DE,DE2,DE21,DE21J,16.6,115.1,44382828,0,0,6.3,6.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,395.0,229.0,335.0,299.0,242.0,244.0,249.0,203.0,239.0,170.0,369.0,252.0,Germany,0,0,0,45.7,10826,0,DEU,263.4,B37,Cropland,Other non-permanent industrial crops,U111,Agriculture (excluding fallow land and kitchen gardens),2.1,DE,DE2,DE21,DE21J,16.2,76.7,44282830,0,0,5.9,6.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,295.0,200.0,273.0,272.0,233.0,214.0,221.0,197.0,219.0,161.0,281.0,187.0,Germany,0,0,0,116.1,11261,0,DEU,101.3,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),19.9,DE,DE2,DE21,DE218,293.4,62.1,44722764,0,0,6.0,6.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7,362.0,199.0,306.0,258.0,244.0,241.0,268.0,202.0,238.0,132.0,361.0,262.0,Germany,1,0,0,21.0,10196,0,DEU,291.7,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DE2,DE26,DE268,13.6,41.6,43402970,0,0,6.4,6.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,404.0,254.0,346.0,284.0,281.0,273.0,301.0,242.0,284.0,170.0,417.0,327.0,Germany,1,0,0,17.29,9665,0,DEU,106.4,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DE2,DE26,DE264,7.5,13.7,42602992,0,0,6.8,6.92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,475.0,311.0,414.0,355.0,327.0,322.0,361.0,277.0,302.0,222.0,445.0,432.0,Germany,0,0,0,15.24,12337,0,DEU,136.5,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DE4,DE40,DE407,27.5,72.2,45663154,0,0,5.3,5.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040b,522.0,362.0,458.0,383.0,355.0,334.0,393.0,309.0,339.0,270.0,471.0,476.0,Germany,3,0,0,25.7,11943,0,DEU,156.2,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),0.8,DE,DE4,DE40,DE40H,7.3,60.7,45323202,0,0,6.8,7.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000461,535.0,373.0,465.0,389.0,365.0,337.0,396.0,311.0,348.0,280.0,479.0,487.0,Germany,0,0,0,3.46,11711,0,DEU,61.5,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),0.9,DE,DE4,DE40,DE40E,8.9,39.2,45123226,0,0,5.9,6.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9,356.0,229.0,306.0,246.0,247.0,244.0,271.0,217.0,259.0,125.0,366.0,288.0,Germany,88,0,0,30.3,9321,0,DEU,243.9,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),2.7,DE,DE7,DE71,DE715,23.4,29.3,42062956,0,0,7.6,7.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,405.0,258.0,339.0,276.0,290.0,275.0,307.0,248.0,286.0,162.0,418.0,338.0,Germany,1,0,0,12.41,9510,0,DEU,135.1,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),2.2,DE,DE7,DE72,DE721,19.6,21.2,42363058,0,0,6.0,6.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000677,655.0,528.0,538.0,509.0,499.0,460.0,503.0,455.0,471.0,409.0,554.0,636.0,Germany,4,0,0,17.22,11467,0,DEU,61.0,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.4,DE,DE8,DE80,DE80L,11.4,43.2,44903466,0,0,7.1,7.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044c,485.0,291.0,388.0,339.0,334.0,287.0,352.0,256.0,295.0,195.0,455.0,425.0,Germany,21,0,0,26.7,10354,0,DEU,409.0,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),3.4,DE,DE9,DE91,DE91B,30.8,75.2,43623216,0,0,7.4,7.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000301,469.0,339.0,386.0,295.0,342.0,309.0,343.0,278.0,334.0,206.0,483.0,452.0,Germany,3,0,0,17.72,8711,0,DEU,163.4,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DEA,DEA1,DEA1D,8.9,42.5,40843122,0,0,7.1,7.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,576.0,378.0,472.0,389.0,370.0,341.0,401.0,305.0,354.0,265.0,530.0,486.0,Germany,0,0,0,17.78,10775,0,DEU,236.3,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DEE,DEE0,DEE0A,11.0,65.3,44223172,0,0,5.9,6.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7,498.0,327.0,423.0,353.0,342.0,306.0,373.0,269.0,309.0,216.0,458.0,450.0,Germany,0,0,0,4.91,10752,0,DEU,33.2,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),0.7,DE,DEE,DEE0,DEE07,7.7,62.0,44203246,0,0,4.3,4.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,521.0,314.0,408.0,353.0,345.0,311.0,368.0,281.0,324.0,222.0,488.0,421.0,Germany,41,0,0,18.09,10411,0,DEU,313.0,B41,Cropland,Dry pulses,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DEG,DEG0,DEG0A,13.5,19.7,43703130,0,0,7.5,7.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f,429.0,270.0,360.0,301.0,274.0,264.0,286.0,233.0,282.0,182.0,420.0,325.0,Germany,2,0,0,10.86,9970,0,DEU,328.4,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),3.3,DE,DE1,DE11,DE119,29.8,31.5,43062920,0,0,6.6,6.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d5,477.0,340.0,424.0,351.0,373.0,321.0,376.0,267.0,312.0,228.0,438.0,480.0,Germany,0,0,0,15.17,10199,0,DEU,86.2,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),2.1,DE,DE9,DE93,DE935,32.4,41.6,43403342,0,0,5.9,6.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ed,501.0,360.0,414.0,312.0,360.0,321.0,343.0,273.0,334.0,220.0,496.0,485.0,Germany,0,0,0,8.8,8781,0,DEU,115.0,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEA,DEA3,DEA34,12.9,88.8,41023194,0,0,5.6,6.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420,491.0,343.0,409.0,302.0,339.0,298.0,348.0,269.0,325.0,213.0,479.0,473.0,Germany,0,0,0,8.49,9195,0,DEU,247.6,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEA,DEA3,DEA38,14.4,76.1,41863206,0,0,5.5,6.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464,492.0,330.0,404.0,304.0,340.0,295.0,349.0,264.0,322.0,215.0,478.0,467.0,Germany,2,0,0,22.0,9452,0,DEU,215.0,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEA,DEA4,DEA43,10.7,62.1,42263224,0,0,7.2,7.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f,355.0,228.0,305.0,246.0,245.0,242.0,268.0,206.0,249.0,127.0,361.0,283.0,Germany,135,0,0,26.9,9309,0,DEU,119.2,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DEB,DEB3,DEB31,18.3,13.5,42042940,0,0,7.6,8.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000192,362.0,237.0,317.0,252.0,255.0,244.0,275.0,215.0,264.0,133.0,367.0,297.0,Germany,125,0,0,24.9,9232,0,DEU,396.0,B43,Cropland,Other fresh vegetables,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEB,DEB3,DEB3C,18.3,42.8,41922942,0,0,7.6,8.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
