system:index,20150101,20150201,20150301,20150401,20150501,20150601,20150701,20150801,20150901,20151001,20151101,20151201,COUNTRY,CaCO3,Clay,Coarse,EC,FID_LUCAS_,FID_gadm40,ID_0,K,LC,LC0_Desc,LC1_Desc,LU,LU1_Desc,N,NUTS_0,NUTS_1,NUTS_2,NUTS_3,OC,P,Point_ID,Sand,Silt,pH_CaCl2,pH_H20,.geo
00000000000000000419,7.0,-20.0,6.0,22.0,65.0,99.0,133.0,139.0,80.0,47.0,54.0,51.0,Germany,0,0,0,26.9,10220,0,DEU,119.2,C10,Woodland,Broadleaved woodland,U120,Forestry,5.0,DE,DE9,DE91,DE916,90.2,51.5,43443202,0,0,3.9,4.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000426,8.0,-17.0,9.0,25.0,68.0,101.0,135.0,141.0,84.0,48.0,54.0,52.0,Germany,106,0,0,38.5,10266,0,DEU,210.5,C10,Woodland,Broadleaved woodland,U120,Forestry,2.9,DE,DE9,DE91,DE916,33.9,22.7,43523206,0,0,7.3,7.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047d,9.0,-17.0,8.0,25.0,65.0,100.0,134.0,142.0,85.0,47.0,51.0,50.0,Germany,0,0,0,6.07,10478,0,DEU,60.9,C10,Woodland,Broadleaved woodland,U120,Forestry,1.6,DE,DE9,DE91,DE917,23.3,14.9,43803230,0,0,6.8,7.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4,8.0,-15.0,12.0,30.0,71.0,104.0,140.0,145.0,90.0,50.0,53.0,51.0,Germany,0,0,0,11.17,10437,0,DEU,151.4,C10,Woodland,Broadleaved woodland,U120,Forestry,2.6,DE,DE9,DE91,DE917,33.6,16.1,43743244,0,0,5.4,5.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bc,8.0,-14.0,12.0,30.0,70.0,104.0,140.0,145.0,90.0,50.0,52.0,50.0,Germany,1,0,0,10.82,10449,0,DEU,97.8,C10,Woodland,Broadleaved woodland,U120,Forestry,3.1,DE,DE9,DE91,DE913,60.6,41.7,43763252,0,0,3.6,4.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ca,9.0,-12.0,13.0,30.0,71.0,105.0,139.0,143.0,89.0,50.0,54.0,51.0,Germany,0,0,0,8.25,10267,0,DEU,69.9,C10,Woodland,Broadleaved woodland,U120,Forestry,2.3,DE,DE9,DE91,DE914,32.4,33.5,43523256,0,0,4.0,4.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d6,9.0,-12.0,13.0,30.0,71.0,104.0,138.0,143.0,88.0,50.0,53.0,52.0,Germany,0,0,0,4.93,10246,0,DEU,66.1,C10,Woodland,Broadleaved woodland,U120,Forestry,1.5,DE,DE9,DE91,DE914,23.3,31.7,43483260,0,0,3.8,4.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e6,9.0,-12.0,13.0,31.0,71.0,105.0,139.0,145.0,89.0,50.0,53.0,51.0,Germany,0,0,0,58.9,10383,0,DEU,130.5,C10,Woodland,Broadleaved woodland,U120,Forestry,22.5,DE,DE9,DE91,DE914,496.1,157.6,43663264,0,0,3.0,3.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051a,6.0,-13.0,12.0,32.0,72.0,105.0,139.0,146.0,89.0,48.0,50.0,48.0,Germany,0,0,0,12.2,10495,0,DEU,132.9,C10,Woodland,Broadleaved woodland,U120,Forestry,3.2,DE,DE9,DE91,DE914,47.8,37.0,43843278,0,0,3.6,4.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e6,3.0,-16.0,4.0,18.0,62.0,93.0,126.0,131.0,73.0,44.0,49.0,45.0,Germany,0,0,0,35.3,9833,0,DEU,52.8,C10,Woodland,Broadleaved woodland,U120,Forestry,2.6,DE,DE9,DE92,DE926,39.7,25.3,42863186,0,0,4.5,4.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043b,8.0,-6.0,11.0,25.0,67.0,98.0,133.0,136.0,82.0,52.0,56.0,53.0,Germany,0,0,0,14.94,9718,0,DEU,61.7,C10,Woodland,Broadleaved woodland,U120,Forestry,1.7,DE,DE9,DE92,DE923,24.0,9.7,42683212,0,0,3.8,4.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044d,8.0,-14.0,11.0,26.0,67.0,101.0,134.0,139.0,83.0,49.0,54.0,52.0,Germany,0,0,0,9.0,10081,0,DEU,93.6,C10,Woodland,Broadleaved woodland,U120,Forestry,1.6,DE,DE9,DE92,DE925,26.2,32.0,43223216,0,0,4.0,4.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450,8.0,-7.0,13.0,28.0,69.0,101.0,135.0,139.0,85.0,52.0,54.0,55.0,Germany,0,0,0,8.42,9819,0,DEU,56.6,C10,Woodland,Broadleaved woodland,U120,Forestry,1.8,DE,DE9,DE92,DE923,26.2,22.8,42843218,0,0,3.9,4.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045c,6.0,-7.0,10.0,23.0,64.0,94.0,129.0,133.0,78.0,49.0,55.0,53.0,Germany,0,0,0,20.8,9695,0,DEU,88.3,C10,Woodland,Broadleaved woodland,U120,Forestry,7.5,DE,DE9,DE92,DE923,147.1,47.9,42643222,0,0,3.3,4.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048e,9.0,-10.0,10.0,20.0,61.0,94.0,127.0,133.0,79.0,47.0,54.0,54.0,Germany,1,0,0,25.3,9834,0,DEU,358.5,C10,Woodland,Broadleaved woodland,U120,Forestry,1.6,DE,DE9,DE92,DE923,20.2,9.8,42863234,0,0,4.1,4.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bb,14.0,-1.0,17.0,31.0,71.0,103.0,139.0,143.0,90.0,57.0,60.0,60.0,Germany,0,0,0,29.5,9696,0,DEU,98.7,C10,Woodland,Broadleaved woodland,U120,Forestry,9.7,DE,DE9,DE92,DE928,173.4,24.3,42643252,0,0,3.4,4.02,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004dd,12.0,-3.0,17.0,31.0,70.0,102.0,138.0,142.0,90.0,57.0,58.0,58.0,Germany,143,0,0,78.3,9703,0,DEU,288.5,C10,Woodland,Broadleaved woodland,U120,Forestry,7.9,DE,DE9,DE92,DE927,72.1,14.0,42663262,0,0,7.0,7.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004df,11.0,-9.0,15.0,29.0,70.0,102.0,136.0,140.0,88.0,53.0,56.0,56.0,Germany,0,0,0,40.2,9898,0,DEU,19.8,C10,Woodland,Broadleaved woodland,U120,Forestry,1.8,DE,DE9,DE92,DE929,19.5,140.3,42963262,0,0,4.4,4.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057d,8.0,-6.0,13.0,26.0,65.0,96.0,133.0,135.0,86.0,54.0,55.0,57.0,Germany,1,0,0,36.9,9521,0,DEU,186.9,C10,Woodland,Broadleaved woodland,U120,Forestry,3.3,DE,DE9,DE92,DE922,37.9,27.2,42383304,0,0,4.6,4.91,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057f,9.0,-7.0,15.0,28.0,66.0,98.0,135.0,138.0,89.0,56.0,54.0,57.0,Germany,1,0,0,27.6,9636,0,DEU,206.7,C10,Woodland,Broadleaved woodland,U420,Semi-natural and natural areas not in use,2.8,DE,DE9,DE92,DE922,34.7,94.8,42563304,0,0,4.9,5.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000526,9.0,-13.0,13.0,29.0,68.0,101.0,136.0,143.0,87.0,49.0,52.0,51.0,Germany,1,0,0,11.12,10207,0,DEU,60.0,C10,Woodland,Broadleaved woodland,U120,Forestry,2.4,DE,DE9,DE93,DE931,38.9,68.5,43423280,0,0,3.3,3.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000561,5.0,-15.0,10.0,29.0,68.0,98.0,131.0,142.0,84.0,46.0,49.0,47.0,Germany,0,0,0,5.44,10385,0,DEU,45.6,C10,Woodland,Broadleaved woodland,U120,Forestry,0.6,DE,DE9,DE93,DE93A,9.7,5.6,43663296,0,0,5.1,5.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a2,6.0,-13.0,11.0,29.0,66.0,98.0,132.0,140.0,85.0,47.0,50.0,48.0,Germany,0,0,0,8.48,10386,0,DEU,61.8,C10,Woodland,Broadleaved woodland,U120,Forestry,2.0,DE,DE9,DE93,DE93A,31.6,31.3,43663318,0,0,3.6,4.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ac,6.0,-16.0,9.0,26.0,61.0,91.0,125.0,137.0,81.0,46.0,47.0,48.0,Germany,0,0,0,11.27,10223,0,DEU,74.0,C10,Woodland,Broadleaved woodland,U120,Forestry,2.6,DE,DE9,DE93,DE93A,31.7,64.1,43443324,0,0,5.1,5.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bf,7.0,-12.0,11.0,25.0,61.0,92.0,126.0,133.0,83.0,50.0,52.0,50.0,Germany,0,0,0,7.86,9940,0,DEU,48.4,C10,Woodland,Broadleaved woodland,U420,Semi-natural and natural areas not in use,2.0,DE,DE9,DE93,DE938,38.3,32.7,43023334,0,0,3.4,4.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005db,8.0,-10.0,14.0,25.0,63.0,94.0,126.0,132.0,81.0,51.0,52.0,55.0,Germany,0,0,0,10.88,9723,0,DEU,61.4,C10,Woodland,Broadleaved woodland,U420,Semi-natural and natural areas not in use,2.8,DE,DE9,DE93,DE937,57.4,45.3,42683348,0,0,3.3,4.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ae,13.0,-1.0,17.0,31.0,71.0,104.0,140.0,139.0,85.0,56.0,61.0,60.0,Germany,0,0,0,26.8,9350,0,DEU,70.4,C10,Woodland,Broadleaved woodland,U120,Forestry,3.0,DE,DE9,DE94,DE94E,34.2,40.9,42103248,0,0,3.8,4.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7,10.0,-2.0,20.0,32.0,72.0,102.0,133.0,134.0,85.0,58.0,64.0,63.0,Germany,0,0,0,42.8,8887,0,DEU,158.2,C10,Woodland,Broadleaved woodland,U120,Forestry,10.7,DE,DE9,DE94,DE94B,207.7,63.3,41243258,0,0,3.0,4.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000531,11.0,-5.0,17.0,29.0,68.0,100.0,135.0,136.0,84.0,56.0,60.0,61.0,Germany,0,0,0,44.2,9181,0,DEU,190.1,C10,Woodland,Broadleaved woodland,U120,Forestry,4.9,DE,DE9,DE94,DE94E,62.5,119.2,41823284,0,0,4.1,4.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000542,11.0,-5.0,17.0,29.0,68.0,99.0,134.0,135.0,83.0,56.0,60.0,61.0,Germany,0,0,0,54.4,9156,0,DEU,197.1,C10,Woodland,Broadleaved woodland,U120,Forestry,6.7,DE,DE9,DE94,DE94E,100.2,175.2,41783288,0,0,3.5,4.02,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054d,10.0,-2.0,20.0,34.0,71.0,100.0,133.0,133.0,87.0,59.0,63.0,62.0,Germany,0,0,0,92.5,8905,0,DEU,167.6,C10,Woodland,Broadleaved woodland,U420,Semi-natural and natural areas not in use,17.4,DE,DE9,DE94,DE949,453.2,105.4,41283292,0,0,3.4,3.92,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057c,8.0,-8.0,15.0,27.0,66.0,96.0,130.0,133.0,82.0,55.0,57.0,59.0,Germany,1,4,5,13.71,9304,0,DEU,51.1,C10,Woodland,Broadleaved woodland,U120,Forestry,3.2,DE,DE9,DE94,DE948,46.8,26.5,42023304,63,33,3.6,4.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062b,18.0,4.0,25.0,39.0,71.0,106.0,140.0,148.0,106.0,72.0,68.0,65.0,Germany,0,0,0,21.9,9094,0,DEU,54.2,C10,Woodland,Broadleaved woodland,U120,Forestry,2.6,DE,DE9,DE94,DE94H,29.7,132.9,41643396,0,0,4.0,4.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,14.0,4.0,23.0,39.0,78.0,111.0,144.0,142.0,91.0,67.0,68.0,67.0,Germany,0,0,0,8.33,8774,0,DEU,25.6,C10,Woodland,Broadleaved woodland,U120,Forestry,0.7,DE,DEA,DEA1,DEA16,13.4,13.0,41003148,0,0,4.2,4.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,14.0,2.0,24.0,40.0,79.0,111.0,142.0,141.0,89.0,63.0,65.0,67.0,Germany,0,0,0,44.2,8658,0,DEU,297.7,C10,Woodland,Broadleaved woodland,U120,Forestry,2.5,DE,DEA,DEA1,DEA1B,22.3,38.1,40703150,0,0,4.6,4.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,13.0,2.0,22.0,40.0,80.0,113.0,146.0,143.0,92.0,67.0,67.0,64.0,Germany,0,0,0,27.7,8835,0,DEU,82.7,C10,Woodland,Broadleaved woodland,U120,Forestry,2.7,DE,DEA,DEA1,DEA13,52.9,28.1,41163150,0,0,4.0,4.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,13.0,1.0,24.0,37.0,77.0,106.0,138.0,139.0,88.0,61.0,66.0,67.0,Germany,1,6,6,8.74,8554,0,DEU,22.7,C10,Woodland,Broadleaved woodland,U120,Forestry,1.7,DE,DEA,DEA1,DEA1B,32.5,8.7,40463188,68,26,3.3,3.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d9,13.0,1.0,25.0,37.0,77.0,106.0,137.0,136.0,86.0,62.0,65.0,64.0,Germany,0,0,0,66.7,8758,0,DEU,155.8,C10,Woodland,Broadleaved woodland,U120,Forestry,5.1,DE,DEA,DEA1,DEA1F,89.6,28.8,40963188,0,0,3.6,3.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,-0.8,-21.0,5.0,27.0,72.0,104.0,134.0,135.0,79.0,52.0,52.0,45.0,Germany,34,0,0,61.1,8697,0,DEU,270.5,C10,Woodland,Broadleaved woodland,U111,Agriculture (excluding fallow land and kitchen gardens),5.6,DE,DEA,DEA2,DEA28,51.9,45.9,40803052,0,0,6.9,7.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c,11.0,-6.0,18.0,42.0,82.0,116.0,145.0,143.0,90.0,62.0,62.0,60.0,Germany,0,0,0,39.3,8767,0,DEU,144.3,C10,Woodland,Broadleaved woodland,U120,Forestry,2.5,DE,DEA,DEA2,DEA27,32.2,9.1,40983082,0,0,5.3,5.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,4.0,-12.0,8.0,33.0,73.0,108.0,136.0,134.0,77.0,52.0,53.0,51.0,Germany,0,0,0,36.6,8975,0,DEU,144.3,C10,Woodland,Broadleaved woodland,U120,Forestry,4.3,DE,DEA,DEA2,DEA2C,60.2,26.0,41403088,0,0,3.8,3.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000299,-0.4,-18.0,5.0,29.0,72.0,105.0,135.0,134.0,77.0,50.0,49.0,48.0,Germany,0,0,0,28.8,9023,0,DEU,167.5,C10,Woodland,Broadleaved woodland,U120,Forestry,4.3,DE,DEA,DEA2,DEA2A,59.0,54.7,41503092,0,0,4.1,4.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c7,12.0,-2.2,21.0,42.0,81.0,115.0,145.0,143.0,90.0,65.0,63.0,61.0,Germany,3,0,0,26.2,8824,0,DEU,60.6,C10,Woodland,Broadleaved woodland,U420,Semi-natural and natural areas not in use,1.2,DE,DEA,DEA2,DEA24,12.7,15.2,41123106,0,0,7.2,7.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002da,2.0,-16.0,6.0,29.0,72.0,104.0,133.0,131.0,76.0,50.0,54.0,52.0,Germany,0,0,0,39.4,8926,0,DEU,114.3,C10,Woodland,Broadleaved woodland,U120,Forestry,4.5,DE,DEA,DEA2,DEA2B,69.2,24.7,41323110,0,0,4.0,4.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e5,-1.0,-18.0,4.0,26.0,70.0,102.0,131.0,131.0,76.0,49.0,49.0,47.0,Germany,0,0,0,42.5,9007,0,DEU,103.3,C10,Woodland,Broadleaved woodland,U120,Forestry,7.1,DE,DEA,DEA2,DEA2A,101.7,124.3,41463112,0,0,3.4,3.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030f,2.0,-15.0,5.0,26.0,70.0,102.0,131.0,130.0,76.0,51.0,54.0,53.0,Germany,0,0,0,27.3,8946,0,DEU,94.5,C10,Woodland,Broadleaved woodland,U120,Forestry,6.7,DE,DEA,DEA2,DEA2A,117.3,39.4,41343124,0,0,3.4,3.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000435,11.0,-2.0,18.0,31.0,71.0,102.0,133.0,133.0,85.0,58.0,64.0,62.0,Germany,1,0,0,29.3,8915,0,DEU,170.6,C10,Woodland,Broadleaved woodland,U120,Forestry,2.7,DE,DEA,DEA3,DEA35,33.7,26.2,41303214,0,0,5.9,6.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000470,14.0,-1.0,18.0,35.0,74.0,108.0,141.0,137.0,88.0,59.0,62.0,62.0,Germany,0,0,0,33.3,9104,0,DEU,69.8,C10,Woodland,Broadleaved woodland,U120,Forestry,3.0,DE,DEA,DEA3,DEA37,48.8,58.3,41683228,0,0,3.3,4.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b0,11.0,-3.0,20.0,35.0,74.0,104.0,138.0,137.0,87.0,58.0,62.0,62.0,Germany,0,0,0,144.3,9038,0,DEU,121.2,C10,Woodland,Broadleaved woodland,U120,Forestry,5.2,DE,DEA,DEA3,DEA37,87.1,170.1,41523250,0,0,3.1,3.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b1,12.0,-2.0,18.0,33.0,72.0,104.0,139.0,136.0,86.0,58.0,61.0,62.0,Germany,0,0,0,60.1,9080,0,DEU,124.4,C10,Woodland,Broadleaved woodland,U120,Forestry,9.1,DE,DEA,DEA3,DEA37,157.5,73.1,41623250,0,0,3.4,4.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,-1.0,-13.0,1.0,15.0,63.0,93.0,126.0,128.0,72.0,44.0,48.0,45.0,Germany,0,0,0,37.7,9577,0,DEU,146.4,C10,Woodland,Broadleaved woodland,U120,Forestry,2.8,DE,DEA,DEA4,DEA47,33.4,18.0,42463162,0,0,4.1,4.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000423,12.0,6.0,17.0,31.0,72.0,103.0,139.0,141.0,86.0,57.0,60.0,58.0,Germany,0,0,0,33.6,9451,0,DEU,49.8,C10,Woodland,Broadleaved woodland,U120,Forestry,1.2,DE,DEA,DEA4,DEA41,12.7,44.6,42263206,0,0,5.8,6.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000462,13.0,1.0,15.0,30.0,71.0,103.0,138.0,139.0,86.0,56.0,60.0,59.0,Germany,0,0,0,44.8,9337,0,DEU,200.7,C10,Woodland,Broadleaved woodland,U120,Forestry,3.0,DE,DEA,DEA4,DEA42,36.0,17.9,42083224,0,0,4.3,4.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296,-6.0,-22.0,1.0,22.0,69.0,101.0,130.0,131.0,74.0,47.0,44.0,41.0,Germany,1,0,0,16.64,9235,0,DEU,183.0,C10,Woodland,Broadleaved woodland,U120,Forestry,2.7,DE,DEA,DEA5,DEA5A,33.4,117.4,41923090,0,0,4.4,4.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e9,-14.0,-32.0,-11.0,10.0,57.0,88.0,115.0,122.0,67.0,40.0,34.0,26.0,Germany,0,0,0,19.63,9335,0,DEU,102.3,C10,Woodland,Broadleaved woodland,U120,Forestry,4.9,DE,DEA,DEA5,DEA5A,78.0,20.6,42083112,0,0,3.7,3.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,-5.0,-23.0,-4.0,16.0,63.0,95.0,124.0,128.0,70.0,41.0,42.0,34.0,Germany,1,0,0,39.8,9483,0,DEU,157.9,C10,Woodland,Broadleaved woodland,U120,Forestry,3.1,DE,DEA,DEA5,DEA57,44.6,26.9,42323126,0,0,4.4,4.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,6.0,-8.0,11.0,32.0,71.0,105.0,137.0,134.0,79.0,55.0,58.0,58.0,Germany,0,0,0,25.5,8954,0,DEU,164.0,C10,Woodland,Broadleaved woodland,U120,Forestry,6.5,DE,DEA,DEA5,DEA56,116.3,55.6,41363134,0,0,3.7,3.86,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,6.0,-11.0,8.0,28.0,69.0,101.0,133.0,132.0,77.0,54.0,56.0,57.0,Germany,1,0,0,28.8,8968,0,DEU,134.1,C10,Woodland,Broadleaved woodland,U120,Forestry,6.2,DE,DEA,DEA5,DEA56,114.2,28.0,41383140,0,0,3.8,3.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,8.0,-10.0,7.0,27.0,70.0,101.0,133.0,133.0,77.0,54.0,56.0,54.0,Germany,98,0,0,32.2,9060,0,DEU,230.0,C10,Woodland,Broadleaved woodland,U120,Forestry,9.3,DE,DEA,DEA5,DEA58,120.1,31.7,41583142,0,0,6.9,6.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037c,11.0,-5.0,7.0,22.0,66.0,99.0,130.0,131.0,80.0,55.0,59.0,58.0,Germany,0,0,0,42.0,9210,0,DEU,199.2,C10,Woodland,Broadleaved woodland,U120,Forestry,8.1,DE,DEA,DEA5,DEA5B,121.0,46.1,41883154,0,0,3.6,4.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a1,14.0,2.0,21.0,38.0,81.0,112.0,144.0,145.0,90.0,63.0,65.0,61.0,Germany,27,0,0,53.2,9071,0,DEU,427.1,C10,Woodland,Broadleaved woodland,U420,Semi-natural and natural areas not in use,3.5,DE,DEA,DEA5,DEA5C,48.0,75.3,41603168,0,0,6.9,7.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,13.0,-1.0,19.0,39.0,78.0,111.0,143.0,139.0,88.0,62.0,66.0,61.0,Germany,0,0,0,15.04,8987,0,DEU,74.8,C10,Woodland,Broadleaved woodland,U120,Forestry,2.0,DE,DEA,DEA5,DEA5C,28.3,23.9,41423176,0,0,4.8,5.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b,1.0,-16.0,7.0,32.0,75.0,111.0,141.0,139.0,79.0,51.0,52.0,47.0,Germany,0,0,0,23.9,9068,0,DEU,105.6,C10,Woodland,Broadleaved woodland,U120,Forestry,2.8,DE,DEB,DEB1,DEB13,29.4,30.7,41603078,0,0,4.0,4.03,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab,-5.0,-32.0,5.0,29.0,78.0,110.0,144.0,150.0,94.0,52.0,47.0,37.0,Germany,4,0,0,126.3,12401,0,DEU,101.2,C10,Woodland,Broadleaved woodland,U120,Forestry,8.0,DE,DED,DED2,DED2F,138.5,52.2,45723100,0,0,6.1,6.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b0,-9.0,-27.0,8.0,30.0,80.0,110.0,144.0,152.0,96.0,51.0,43.0,28.0,Germany,0,0,0,18.07,12864,0,DEU,86.1,C10,Woodland,Broadleaved woodland,U120,Forestry,4.8,DE,DED,DED2,DED2F,74.3,83.4,46103104,0,0,3.7,4.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bb,-4.0,-25.0,9.0,32.0,82.0,112.0,146.0,153.0,97.0,54.0,48.0,32.0,Germany,0,0,0,34.2,12713,0,DEU,75.3,C10,Woodland,Broadleaved woodland,U120,Forestry,2.0,DE,DED,DED2,DED2F,22.0,86.1,45983106,0,0,3.5,3.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a,5.0,-15.0,14.0,35.0,83.0,114.0,145.0,151.0,100.0,61.0,54.0,43.0,Germany,0,0,0,114.9,12423,0,DEU,134.3,C10,Woodland,Broadleaved woodland,U120,Forestry,9.8,DE,DED,DED2,DED2E,150.8,24.4,45743126,0,0,6.0,6.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,4.0,-19.0,11.0,32.0,81.0,113.0,144.0,150.0,99.0,58.0,50.0,36.0,Germany,0,0,0,36.1,12732,0,DEU,138.2,C10,Woodland,Broadleaved woodland,U420,Semi-natural and natural areas not in use,3.7,DE,DED,DED2,DED2C,37.4,47.1,46003134,0,0,4.5,4.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,3.0,-17.0,14.0,31.0,81.0,112.0,143.0,152.0,98.0,57.0,48.0,39.0,Germany,0,0,0,11.39,13435,0,DEU,64.6,C10,Woodland,Broadleaved woodland,U420,Semi-natural and natural areas not in use,2.9,DE,DED,DED2,DED2D,42.4,49.1,46543138,0,0,3.9,4.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036a,7.0,-14.0,17.0,33.0,83.0,115.0,148.0,153.0,99.0,60.0,50.0,42.0,Germany,0,0,0,8.75,12895,0,DEU,95.4,C10,Woodland,Broadleaved woodland,U420,Semi-natural and natural areas not in use,1.0,DE,DED,DED2,DED2C,11.0,9.5,46123154,0,0,4.4,4.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000390,6.0,-16.0,16.0,32.0,81.0,114.0,144.0,151.0,100.0,56.0,47.0,40.0,Germany,0,0,0,34.2,13256,0,DEU,87.0,C10,Woodland,Broadleaved woodland,U120,Forestry,6.4,DE,DED,DED2,DED2D,111.5,26.5,46403170,0,0,3.7,4.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273,-20.0,-41.0,-4.0,19.0,69.0,101.0,132.0,140.0,83.0,45.0,33.0,18.0,Germany,0,0,0,57.8,12307,0,DEU,228.7,C10,Woodland,Broadleaved woodland,U120,Forestry,21.4,DE,DED,DED4,DED43,365.8,94.6,45643084,0,0,3.4,4.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0,-13.0,-35.0,1.0,25.0,74.0,107.0,140.0,146.0,89.0,49.0,46.0,30.0,Germany,0,0,0,164.2,12110,0,DEU,733.6,C10,Woodland,Broadleaved woodland,U120,Forestry,6.0,DE,DED,DED4,DED43,47.2,167.8,45483096,0,0,5.6,5.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6,1.0,-28.0,7.0,37.0,79.0,110.0,143.0,146.0,95.0,53.0,51.0,36.0,Germany,0,0,0,55.5,11793,0,DEU,122.7,C10,Woodland,Broadleaved woodland,U120,Forestry,10.1,DE,DED,DED4,DED43,162.2,72.7,45203096,0,0,3.7,4.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9,-2.0,-28.0,6.0,37.0,81.0,112.0,149.0,147.0,94.0,55.0,54.0,36.0,Germany,0,0,0,46.2,11939,0,DEU,113.7,C10,Woodland,Broadleaved woodland,U120,Forestry,10.9,DE,DED,DED4,DED43,191.0,110.7,45323098,0,0,3.5,4.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
