point_id,y_true,y_pred
34061976,5.2,22.34665813400046
34062008,15.8,17.568929610523057
34062012,7.8,17.102599761969056
34062020,9.4,16.488837437754945
34081816,11.6,15.912119303958091
34082010,7.7,19.195714410137633
34082896,49.1,27.51674053940921
34102178,17.3,44.56936385717015
34141840,14.0,40.92898286620279
34142092,14.5,15.790625746610027
34162018,12.7,39.157203035674975
34162184,10.5,21.957718753150846
34182024,4.6,19.099443899437713
34182178,8.4,16.649561010109785
34202062,23.7,15.790625746610027
34202282,87.0,52.9733961924123
34221826,4.9,28.97527477574605
34221880,18.0,20.749459354687556
34222150,19.0,15.790625746610027
34242102,15.3,19.580651846081235
34262028,87.0,20.271547341567498
34262140,2.0,15.845175419210463
34282146,14.9,21.602203386698488
34302246,87.0,56.63929177533702
34302684,13.2,25.76464483608079
34302720,7.5,19.577755870744166
34302768,23.9,24.869394296258495
34322794,33.5,27.33843720776095
34342302,30.4,29.79096012509892
34362178,13.3,16.64501464144227
34362268,29.6,49.578195739656444
34381904,16.5,35.98033095853006
34382080,9.6,15.790625746610027
34382818,15.1,25.866089703917492
34401934,19.5,33.41408739333331
34402118,17.0,19.485347213899953
34402298,19.5,33.64818024310501
34402694,12.4,22.69296355708557
34402712,13.4,24.47200083257022
34403708,48.0,22.111772192725276
34403798,48.9,28.942808850173364
34442054,18.3,20.346820041719813
34442090,20.5,15.790625746610027
34442770,23.1,22.96767829679633
34443364,28.3,24.74819943947479
34443652,58.2,31.86622133493216
34443774,87.0,29.1125774782664
34462070,13.9,16.281828197157076
34462836,11.1,26.203054373966832
34463700,73.9,22.72680409922193
34482148,17.5,15.790625746610027
34482804,26.8,23.868506001916987
34483296,44.0,23.864240382777496
34502794,23.2,25.396521344244785
34522050,13.0,15.790625746610027
34522234,7.0,42.67111913763781
34523652,56.0,25.19323341792904
34541938,23.6,19.7890024507684
34543252,30.4,25.356938731338488
34543914,44.1,24.299527373902485
34562080,22.7,16.09708809906894
34562812,20.2,23.832413157246048
34581988,26.0,27.154267538105316
34582352,20.9,27.552606064939265
34583636,39.4,23.942313810976998
34583846,87.0,30.931075482345392
34602152,16.7,15.790625746610027
34622302,9.9,27.35883567422894
34622842,13.9,22.535591803679164
34623778,33.5,23.66092994499208
34642142,22.0,23.93393670993848
34643142,41.6,39.73250527445136
34661958,4.4,16.813591269563254
34663182,19.8,29.575059520050388
34663638,55.9,29.245473407857254
34682152,15.2,23.665997092297424
34682340,26.7,25.001789300271554
34682394,14.7,45.12356932805418
34682848,14.8,25.819353458788502
34702134,17.2,15.905513978385585
34703728,55.4,25.522884544867292
34722586,13.9,36.50020824401562
34743694,76.9,25.784720481442776
34762078,27.7,15.790625746610027
34762142,17.0,15.790625746610027
34762502,15.9,15.981245682952832
34762564,20.5,16.85962053013678
34763180,19.4,23.938046956402715
34763312,19.9,26.69185165944422
34763726,35.8,24.57014631797207
34782146,9.9,22.06607219914474
34783172,21.4,18.993876233502068
34802604,20.4,16.067419131145616
34803270,18.5,21.38345872136478
34803688,53.6,26.0508048683558
34822134,17.9,15.790625746610027
34822164,12.9,21.59591450778247
34823214,22.7,17.82027301509117
34842418,15.5,16.124892028551805
34843782,87.0,50.83815172561892
34843884,62.3,28.186702429097465
34862008,69.1,40.114803350904964
34862308,11.2,20.52092799737268
34862872,18.9,22.3219832848073
34863726,33.4,17.67314508255953
34863730,46.4,23.39225874106506
34863910,18.0,32.4244762995595
34882040,19.8,27.248557190410438
34882360,8.5,36.98392209746666
34882608,16.4,15.790625746610027
34883940,62.1,40.58039877238727
34902510,13.9,21.943371271647944
34902532,11.7,22.298411367182492
34902604,39.0,20.866686256158363
34902892,27.5,30.62440797000267
34903792,31.9,20.735424153588326
34922674,14.9,40.026415221154664
34923160,39.1,39.806019311205965
34923442,30.3,22.672585362004
34943140,87.0,25.14298345557667
34943428,29.0,34.276309954496455
34943486,72.7,25.411006810009034
34943504,86.5,28.09812905369007
34962278,27.9,49.96509158372684
34962776,24.7,21.541460060154037
34963172,31.1,15.915444790360931
34982100,13.9,15.790625746610027
34982108,14.8,15.85564400172301
34982150,14.7,15.915572267316602
34982356,6.9,21.99605477736907
34982748,16.8,19.82979097104322
34983284,32.9,22.869761103536444
34983518,45.1,23.606936618300484
35002110,13.4,16.96826879871562
35002164,15.0,17.08909963597099
35003502,87.0,29.02749949568704
35022270,70.6,43.15644469634597
35022382,21.4,22.21657101787365
35022552,16.9,40.11950494995358
35023002,22.8,24.28012152608136
35023008,28.1,20.37524784437055
35023254,33.5,18.07717616079519
35023494,61.4,30.332197227534287
35042650,31.2,20.156913344949476
35043424,46.5,27.023220345152893
35043748,20.4,25.227122310371023
35062076,21.6,22.617276628954198
35062104,10.3,21.681728233153017
35062882,26.8,24.689534873755214
35062968,87.0,37.43754141771307
35063818,74.9,20.81434588304666
35082528,12.6,21.89692317840061
35082586,23.9,22.3429335037882
35083828,85.5,30.113879629833754
35102566,36.0,19.82015863426238
35122772,15.6,30.62209765007868
35122838,18.0,24.759243172297378
35122964,26.3,40.877105322733016
35142092,17.9,17.502813990566693
35142218,87.0,43.24266801156828
35143880,35.7,27.381658882935305
35162352,11.1,25.211726139329866
35163184,32.9,24.59211414496193
35202310,8.6,21.413690751107325
35202508,17.0,30.983979598975075
35202706,14.3,22.04753174427404
35202882,18.4,26.37843613731228
35203908,87.0,25.24005532404489
35222358,18.4,49.06480500932322
35222602,31.6,23.37904290171581
35222848,15.6,26.348293765269307
35222880,19.2,22.18298682860725
35223784,30.2,26.48581961373896
35223880,87.0,35.886800334255
35242486,13.3,22.589098635220903
35242554,16.3,18.8273511200256
35242882,23.2,28.621519512322497
35243260,20.6,24.408879103859753
35263212,21.6,23.82968057985433
35282242,48.2,43.828495069574494
35302610,31.4,23.1920295248419
35303270,22.2,20.62128077132631
35303690,17.3,29.73744427994492
35343594,42.0,24.4843585545925
35343868,87.0,29.77605958745129
35363916,17.9,41.46915632912815
35382252,51.1,47.18015144193633
35382288,19.7,40.02055049851883
35382516,12.6,19.971778926185628
35382570,17.0,22.823391850120586
35382886,33.3,28.626079910281874
35382936,20.6,25.68453606248211
35403172,37.6,21.72254060743427
35403664,53.0,29.295409272254194
35422050,2.7,25.0363862743499
35422288,12.6,19.784203462714785
35423260,23.9,21.503762484977873
35442118,26.8,19.223617697421094
35442636,36.7,28.70044424115012
35462218,45.8,55.38274831644081
35482124,18.7,21.394235093281647
35482460,15.8,22.21265938621145
35482790,16.0,22.140219027847447
35483690,17.0,27.42717376404345
35502308,7.2,24.223631595414986
35522518,10.5,24.554454584831312
35522590,24.8,20.777445246144673
35522802,13.2,23.205119498976245
35522946,71.9,25.878834718048207
35523180,17.7,22.4420208636384
35523594,87.0,28.528303146204774
35523608,29.0,32.410555526902456
35523634,37.9,34.46832515285123
35523792,27.1,29.3992097593651
35542332,31.0,18.930876772742213
35562300,8.6,26.72922244122762
35562378,9.2,24.453696706160176
35562570,12.2,19.27730885481381
35562612,33.0,22.662254944108703
35562688,25.8,20.622439563581104
35562696,26.5,17.821503444398736
35563840,30.1,34.43852015028038
35582116,11.5,20.031673129514555
35582196,52.2,49.655460978998065
35582524,11.8,21.154013606959253
35582584,18.1,26.902237625928166
35583622,67.3,22.708551525987946
35602224,44.1,55.31297723321075
35602558,61.7,40.77145341600906
35603850,87.0,46.15414244915816
35622352,8.4,16.160364911707482
35622622,23.6,19.992514972373645
35622640,18.5,24.383019696376135
35623878,32.3,30.313910643107477
35642368,13.6,15.790625746610027
35642650,16.1,23.450376355981785
35642746,6.2,22.34119356473646
35642962,18.6,15.790625746610027
35643268,20.4,16.002934357073126
35643586,34.5,26.53720666275969
35662046,5.1,19.461544243461944
35662100,15.3,15.790625746610027
35662348,14.9,16.0240685096077
35662430,16.4,21.636391260042593
35662682,28.1,22.900814900988877
35663294,31.9,25.13863464562905
35663464,50.9,45.507390363855
35703490,27.3,27.098393839344705
35722746,87.0,46.876126377481405
35723664,36.7,35.06864092767953
35723898,66.1,28.566252752630273
35742120,19.0,16.929351022278553
35742144,57.8,29.508649776510065
35742714,8.8,22.523822018650478
35743146,54.5,24.74799399658711
35762854,38.7,33.61398046798267
35782180,55.0,48.41083434026237
35802496,17.0,26.32535351413113
35823214,78.6,23.352376542028622
35823892,16.4,20.52946826262489
35863280,15.5,26.162725196572904
35882060,18.4,16.214562192261035
35882366,7.7,15.790625746610027
35883184,25.9,24.058904969869644
35883360,48.9,29.890892769511666
35902368,31.7,27.492614004285212
35903250,19.8,21.81203647705129
35922210,25.5,40.6271054528688
35922396,17.9,24.495886263680813
35922588,14.4,20.014726223629776
35922706,7.2,23.68699941190908
35923246,26.9,42.88630142818669
35923894,50.1,26.028467257251762
35942278,10.3,16.008079747047713
35942314,10.5,20.26153276300462
35942692,19.2,21.677526987195446
35943316,22.4,17.158501272414085
35943538,29.4,25.14737005929675
35962162,30.1,34.59051039891803
35962500,87.0,24.785936921817736
35962774,20.9,24.21955649622748
35963314,30.1,26.755373567180715
35982384,11.0,20.082392259118194
35982532,13.9,26.080392521395048
36002332,7.6,16.316844598969894
36002704,16.4,19.177707314318965
36022654,31.9,21.262642624668977
36022838,9.1,23.21238185692457
36062262,44.6,21.496622152171486
36062492,42.8,38.66438801822291
36062662,16.9,23.004185873238878
36063302,21.1,31.764777578229477
36063490,19.7,24.696509975819886
36082620,17.1,24.442408502652807
36083178,28.2,23.55487766331745
36083448,21.1,15.790625746610027
36142410,13.7,16.639928673328946
36143134,72.9,28.61563804571338
36162312,6.8,25.014823243301212
36162564,26.4,25.033219452146106
36182164,39.8,32.73112202349713
36182182,31.0,46.372408949278956
36202820,20.0,16.19806728408924
36203504,21.3,19.63869863696121
36203536,42.5,25.190107020059514
36243238,14.3,39.776155391774594
36243454,25.3,22.023140426447256
36262836,10.0,16.34100987423462
36282174,42.9,42.59919741414294
36282804,13.9,27.042804679737515
36283380,37.4,27.192720046300433
36302848,14.2,22.638760429820696
36303168,44.7,24.102718675231607
36322720,13.7,22.36762748962868
36323400,20.8,26.896671572424374
36323472,14.9,15.898670894239107
36342712,20.7,26.928410267194987
36362146,47.8,48.68616104759207
36382304,8.7,20.042452836484873
36383240,70.2,26.132507440559284
36422330,8.8,16.35863687268763
36423396,13.0,17.985664783999233
36423518,17.4,24.47866711258341
36442224,70.9,49.988928046596214
36462238,26.6,35.462733296163925
36462264,8.7,15.790625746610027
36462594,19.4,25.51202734548225
36462652,19.4,25.842452910730728
36462918,8.8,19.616286015761478
36482182,45.2,23.225315418602705
36482614,45.8,25.37512925717618
36482736,17.2,43.91643356036696
36482794,24.8,22.124390786856946
36483340,24.8,36.215021334099156
36502504,35.1,24.88273668468804
36523014,7.4,15.790625746610027
36523266,17.0,18.32120797907466
36523374,14.4,16.765350472405547
36542458,50.7,47.130776364349146
36542974,39.0,37.120493444908696
36543136,26.4,40.86345938747394
36543448,18.2,50.83572847162342
36562982,17.2,21.645567013029797
36582290,10.1,16.72312042519861
36602180,27.5,34.52579950797383
36602888,14.7,26.715940202397647
36603158,17.2,22.254864631259654
36622224,87.0,54.95529263172766
36622674,2.8,19.74065466549553
36642166,87.0,45.95608335765502
36642378,41.3,23.29606657355549
36642706,15.3,25.225053542645238
36642840,8.2,15.790625746610027
36662866,22.0,21.73847854868997
36663376,30.1,35.658372778766584
36682846,8.7,22.260759210238163
36702298,10.3,16.32860995878845
36722164,65.8,42.470570407733995
36723172,27.2,37.36440371558969
36742448,32.5,19.210865002759846
36762398,55.5,40.88987457946182
36782680,22.5,15.81989960687965
36782716,13.0,19.323465468768507
36782824,18.7,21.997560032442316
36782982,10.5,27.930764729246743
36802106,55.5,46.69659562179607
36822426,20.0,28.579301583595647
36822900,12.0,22.4967942912658
36842308,23.3,37.992281139828
36842826,12.0,22.69313589516447
36843280,10.2,26.647981867547216
36862148,30.9,43.77353132706492
36882622,19.3,15.80910561897309
36882964,45.6,41.4012684381966
36883000,51.3,39.7682626688117
36883306,24.8,51.14346200168488
36902530,87.0,31.151489428371065
36922664,18.5,21.442249517582297
36922970,12.4,26.660846536615935
36942188,25.7,55.769868037880904
36942192,23.8,42.24156032790549
36962636,27.5,23.553181562601395
36962690,18.1,15.790625746610027
36962716,4.2,24.47857849631447
36962780,18.4,22.490566106290448
36962806,19.6,19.901005418210605
36983268,13.5,15.790625746610027
37002724,19.0,29.89145595015242
37003278,13.1,19.443022527911165
37022848,13.0,22.413709437979165
37022988,54.5,36.01169304060703
37023010,16.0,23.602676848433486
37023172,14.0,17.29304021715487
37042536,57.2,28.988772247559695
37062214,55.6,49.33914827711973
37062892,11.4,19.757104554086165
37063284,15.3,20.765539352122403
37082368,15.8,28.76949172490032
37082800,7.4,29.341220228722978
37082974,13.8,19.470395526945136
37083244,8.4,21.890646845666232
37102474,24.4,40.25193751523513
37102564,48.8,32.627265847898194
37102798,33.8,37.65649960691389
37122992,54.6,23.85250305145933
37142694,14.0,21.923289914741595
37182360,16.2,24.50530424551303
37182570,21.7,38.67533554329543
37182912,19.2,25.244678656962332
37182940,24.4,23.258327003761636
37202566,23.3,32.52057582793141
37223310,25.8,37.07960522387915
37242276,21.9,17.37684512409555
37242640,21.3,23.178137472870223
37282492,60.0,28.813643736532764
37282676,16.4,22.178085321065648
37282834,13.5,21.798818593037687
37282844,25.6,15.839692468863234
37302404,55.0,27.393980860682326
37303046,26.3,35.216564807537395
37322140,17.6,17.29171911315747
37322946,16.1,21.411059854991795
37322986,12.0,19.771718382272628
37342332,15.8,29.921449860519726
37362534,29.8,39.077160045503355
37363038,9.5,20.19778096497334
37382484,87.0,39.0806995677325
37382596,12.5,27.684142706576555
37382682,11.5,16.15774203621889
37402320,63.3,26.219265682621415
37402662,18.4,27.573685037013057
37402684,14.3,15.807357807749058
37403062,11.4,19.516016511442295
37422820,11.9,42.888765673443864
37442606,27.5,25.497391840265724
37442866,10.0,26.62075449317113
37442956,17.1,20.185143610003916
37443100,16.0,16.020504688707597
37462420,87.0,25.035691610684015
37462568,56.7,34.837520984558964
37462928,24.6,20.40437942947677
37482668,16.2,19.329454865283207
37482830,10.8,21.97081382793028
37502492,87.0,43.3255355322259
37502726,10.5,30.540162373294038
37503000,24.0,21.55768674823638
37522476,87.0,42.69557330371018
37542810,13.1,25.480783765321966
37542940,13.5,19.624538396278698
37542990,22.3,19.82979097104322
37543026,15.6,22.890877884587443
37562466,87.0,50.71099257198907
37562704,9.8,17.05265662849269
37582626,11.1,20.550017463190162
37582662,21.6,24.604787925541004
37602384,49.0,28.45646715224084
37602402,87.0,47.973080754940085
37602708,21.3,25.726125902504783
37622980,13.7,25.887639625925562
37623106,17.8,19.694615909323836
37642790,9.8,22.039607541338377
37643018,11.0,21.6875631308805
37662452,36.5,35.72288289607273
37662458,47.9,36.26423889060931
37662506,87.0,41.62771153657541
37682420,87.0,43.838860644297554
37682492,87.0,43.9888699121112
37682532,87.0,41.58254934755806
37682550,40.4,29.199373671951786
37682694,20.6,22.034262830495656
37682730,28.9,30.19669935498373
37682906,14.6,22.286612820456472
37702368,84.0,37.64758520663103
37702434,53.4,38.76010527243962
37702440,63.1,42.20135336288486
37702836,14.8,40.30852817581955
37703124,22.3,38.43667295301166
37722426,87.0,42.861029722497065
37722444,36.4,41.328974539806836
37722468,58.9,32.879671372576475
37722612,24.3,28.398781973530852
37742340,87.0,27.967564366654816
37742584,17.3,15.790625746610027
37762806,23.1,23.68598299771099
37782406,59.6,54.166399269759644
37782424,87.0,32.463490673000265
37782784,7.0,23.436571804366647
37802422,64.0,44.201872650845125
37802452,40.3,25.772273349528245
37802632,20.8,33.23745386400692
37822412,87.0,43.152986200901516
37822478,40.2,45.77369056104477
37842380,26.5,30.7973256252935
37862658,7.4,22.65372595113834
37862928,9.8,25.305457716241992
37863032,13.4,21.35393113264509
37882584,16.4,26.782473903672173
37903116,11.2,22.115871039946363
37922362,87.0,21.321320545709256
37942526,22.9,37.86043150414094
37962478,14.9,31.966608775567153
37963036,28.0,23.695679971646882
37982336,50.8,27.553808189123355
37982422,78.8,37.56309577600382
37983124,11.7,39.1550299971836
38002352,49.1,41.18783254161613
38002460,87.0,46.710269025032964
38002496,37.0,20.2587138353393
38002538,30.8,22.424275086326517
38002574,18.9,26.1621507251052
38002820,9.9,24.945681669286056
38022494,54.1,30.71817632482404
38022812,10.0,28.609353914784812
38042982,9.0,22.816150778992405
38043086,14.1,17.890135876206802
38043130,11.6,45.08015145632052
38082372,59.2,22.761224060950422
38082616,36.9,35.00569252475549
38082954,8.2,36.517642615835214
38083120,14.9,24.820466657563482
38102308,53.3,27.757035643635838
38102512,37.4,53.99026054577804
38102884,9.2,16.440348422335674
38122410,87.0,42.50358264113708
38122428,85.6,36.22033073413646
38122810,9.7,16.62263998693392
38142514,21.2,16.684568712807113
38142550,8.2,33.070590801125746
38142600,23.2,30.482055326258415
38162290,17.4,15.898670894239107
38162462,33.9,31.999090746791282
38162848,14.0,22.94690134549051
38162902,12.4,20.428151214999524
38182424,87.0,49.93031984498715
38202992,10.2,22.599255458088578
38222586,9.9,37.72832921431997
38222618,13.5,24.916852841620862
38222752,8.4,15.790625746610027
38222762,25.6,37.414837212305315
38222806,12.2,23.233390823551776
38242404,68.8,48.442122955241686
38242440,41.6,31.178663590817752
38243088,11.9,27.119043480125836
38262570,46.9,43.643814335483974
38262778,15.8,21.576914856490294
38262832,13.1,25.254057783054545
38263026,10.5,15.824575545979023
38282434,37.7,48.21639392715353
38282962,15.7,22.667310007035532
38302518,27.9,30.540309035340602
38302644,20.4,31.19084082667846
38302716,33.0,27.29153229770331
38302756,12.0,19.598419402755887
38322708,11.0,20.333013557111702
38342506,39.5,53.26538892142733
38342614,13.0,33.69346263889914
38362424,87.0,40.742530384312175
38362438,17.4,44.22266525480036
38362496,85.8,53.78351237675287
38362502,61.3,48.766835647607
38362592,20.1,27.696219851141116
38362762,20.2,22.543923617130616
38362766,16.9,31.728406664253512
38362852,9.9,17.63065749994654
38362856,10.6,15.932189501354797
38362988,7.4,18.156052111599976
38363144,41.3,42.04725473233866
38382380,39.9,31.8753061606381
38382440,36.3,35.80510270190319
38382542,40.0,30.952972293466527
38402424,66.2,50.017680567979674
38403032,19.0,16.144651927351696
38422560,87.0,54.55677636913292
38422584,26.7,39.22877107711035
38442342,16.8,22.666283210559527
38442598,14.9,29.367621713633806
38442966,16.8,39.99253815624349
38442994,14.3,25.71016483979777
38443098,15.0,23.23927892939505
38462430,46.6,41.909334827837796
38462818,13.1,16.11579449092643
38462830,16.1,18.815404528366575
38462884,10.1,25.973123854734535
38462898,11.8,25.920959631658445
38463052,16.9,18.244505090207447
38483156,6.4,33.17564107659061
38502784,11.3,18.34594923495476
38523136,12.0,33.106070107222365
38542808,15.5,42.69688429658607
38562512,54.1,41.740260058184035
38562884,10.6,24.074236833636004
38582504,33.7,29.97126971246055
38582532,24.8,27.133428432875096
38583072,25.6,40.966380283978474
38583130,45.5,22.51811987950151
38602980,11.4,21.708266041404727
38603088,16.0,22.660910033256233
38622408,37.6,23.43599750226349
38622468,87.0,48.59884240135796
38622498,33.5,35.303550502706464
38622634,24.7,36.50490822237966
38622850,13.4,21.2965257747656
38622984,12.3,24.364109271567568
38642800,71.6,43.624923449371906
38643010,13.6,21.930825085898558
38662770,24.8,24.2499110725332
38682502,24.6,25.731630756376237
38702362,56.2,28.131818495483664
38702480,26.5,49.175600797744245
38722502,41.7,37.67828209116469
38722694,28.2,31.21858951223807
38723036,29.3,22.41107820289167
38762680,56.3,42.42989571459522
38762770,46.5,15.932914571003245
38762780,6.3,19.90940592715674
38762978,8.5,25.468288273846557
38802850,22.2,19.491997787465163
38822448,44.0,37.56071790626132
38822718,10.5,16.564284005820625
38822830,23.1,25.732565995096127
38822848,21.4,16.50581052372758
38822962,6.1,19.941765956916573
38842328,9.5,21.308600747905373
38842342,6.8,16.564284005820625
38842454,36.3,28.64586952366466
38842486,60.9,32.28898257361277
38842990,35.3,24.67896972200202
38843066,11.7,25.52094070367381
38863036,25.6,23.88020246779263
38882416,76.1,34.57266021190724
38882512,80.8,45.034063040278134
38882614,19.8,28.0671511779496
38882854,29.5,29.211433195982128
38883110,8.9,26.19549870500419
38902676,23.4,26.997547826169093
38902780,25.1,20.931603778766895
38902826,23.4,18.835759951466425
38902838,18.4,21.442280535805978
38903114,15.5,23.0425662382591
38922344,13.9,23.84461655073819
38922830,22.9,20.823985468440906
38922992,20.0,23.46966117032339
38942330,17.9,30.75843093005605
38942352,9.0,16.433521176610093
38942636,28.0,32.34497979197727
38942748,18.2,17.365211424186917
38943176,13.8,42.81691932082705
38962368,13.1,20.057373707139895
38962434,53.0,42.570884136552834
38962836,40.9,23.068271834901477
38983116,11.2,20.039233005108837
39002440,42.4,45.91913618210214
39002710,28.2,37.94777600223523
39002980,30.6,22.80270375531211
39022324,16.0,20.25451494295997
39022918,45.6,43.01441404313052
39023026,62.6,45.33211054995738
39062614,39.4,27.435785920510387
39082556,29.9,42.05934088349673
39082700,43.4,26.71712683084768
39082708,28.5,23.37392499604573
39082982,32.1,28.94182719529011
39122276,26.0,42.02027340976263
39122928,23.2,19.218604752539466
39123076,24.5,39.70383869359481
39123108,9.0,23.71060120719301
39162612,80.2,43.17036725369737
39162684,42.8,29.38707430558036
39182560,9.1,16.205020832884934
39202950,22.8,29.53702720429613
39242462,34.1,25.52797659054065
39242938,18.9,20.099105315127783
39242962,54.5,22.450128920834366
39262718,41.4,24.103133607729998
39262766,27.8,44.201447496059366
39263060,26.1,23.48930026604652
39302608,12.9,23.72690435223365
39302766,28.8,27.14046612960232
39302924,27.5,24.814659537295825
39322674,16.0,37.426605690792876
39342792,33.1,27.28630254925158
39342922,9.8,19.93807122024394
39362524,10.8,15.790625746610027
39362530,7.2,17.667917130445435
39362548,20.6,32.887195878612495
39362952,12.2,18.585340508538692
39382810,49.8,25.225307320004948
39382972,56.2,30.292985207199216
39383202,20.2,26.22534287426909
39402406,25.3,46.24406872661881
39402502,31.5,36.48314285267811
39403000,11.5,30.24618703922711
39442582,11.2,22.811389332064262
39442694,14.3,16.992009547083416
39443158,21.9,40.29632907387449
39482622,23.7,21.965186081854494
39483040,15.2,22.353388648386964
39483050,24.7,25.06444532894115
39522634,9.7,21.665694048374778
39523026,18.0,22.136439462364155
39562360,87.0,26.8710204781819
39562918,14.9,26.421970331443905
39563058,11.4,23.03726877933657
39582456,43.7,40.598246194177754
39582964,19.5,19.04713471315457
39583078,9.8,22.00976897740947
39602470,29.7,32.333907903807564
39602668,87.0,22.849561363448384
39602674,12.3,16.38109163800418
39602980,40.4,46.83227418685381
39622348,70.9,32.8569505380303
39622528,37.8,16.649561010109785
39622718,18.7,34.430686282845805
39642362,31.5,32.891206583020235
39642498,60.5,42.77352199129777
39662780,26.6,24.928738070348878
39662932,26.2,39.61964071374068
39662942,33.4,26.074970762565965
39662968,34.5,29.62871159446895
39682512,30.9,23.445157787734125
39702750,39.2,19.613207734756994
39702792,37.5,23.29893971038593
39722304,11.5,32.38476009992452
39722416,87.0,51.67712000693588
39722530,56.4,30.584085508808137
39722556,50.9,28.66193490552249
39722736,22.9,22.022838079852228
39722776,83.7,34.01310954315125
39723168,13.8,29.83194043663904
39742824,20.9,17.45116378371629
39762394,57.0,43.86275019088252
39762708,11.6,23.451855393381173
39762892,39.0,17.216560029862954
39763194,15.6,39.00352863854457
39782332,22.0,25.78485371591636
39802484,32.4,26.00700890741438
39802730,17.8,39.26273617088594
39802874,23.5,17.359041977644836
39822452,24.2,24.81546447541509
39822866,39.3,17.143807805730418
39842492,29.5,38.8013035418861
39862512,59.3,45.4696818873684
39882328,13.5,19.365801153422012
39882436,44.3,40.17580266237583
39882940,20.3,15.905513978385585
39883048,17.3,22.334636285918002
39883120,41.4,25.739395559339535
39903244,37.2,47.51329923635126
39922702,29.5,22.60662880086005
39922932,41.9,29.83635031807145
39982712,21.4,28.801194686307905
39982916,65.8,27.993073517787483
40003082,22.6,20.134096737363517
40022356,53.0,46.11998661550496
40022388,23.5,23.771184374633865
40022438,56.5,19.537069049375805
40022690,32.3,29.002626166570064
40023230,18.0,49.49880717597596
40042656,71.0,30.166224418780754
40042728,10.7,22.38424786072527
40063260,23.6,43.54067435270592
40082758,15.2,26.155243318152515
40082782,48.4,21.40819208830068
40082884,45.9,26.021886615889596
40102878,17.3,15.790625746610027
40123248,87.0,44.93689798302934
40142380,58.5,52.12584064442403
40143280,14.3,32.26192269772352
40162484,58.6,53.49138787861359
40163114,34.4,46.903707510762295
40182638,54.6,27.663254456175522
40203018,35.8,44.434145908583965
40203238,9.8,38.090600922975334
40222800,53.0,24.074052421625762
40242832,24.9,15.833814626279889
40242930,30.1,15.790625746610027
40263286,42.5,42.357214671513525
40302370,46.4,43.97135447793241
40302406,55.8,41.93950936017438
40303180,19.4,25.722045943023044
40322728,32.3,46.03124320733424
40322818,17.3,15.838987106397456
40322908,34.1,17.027367268410174
40342298,87.0,43.77571230432174
40342366,87.0,44.39310783401095
40342942,26.8,22.599399374676885
40382968,87.0,25.958615119755354
40383036,59.8,32.43548382143603
40422544,33.4,50.12628201866237
40442394,46.6,19.29719060680009
40442880,32.3,20.080531479031826
40443286,53.3,35.86072453690564
40462302,86.9,35.45845413345703
40462774,28.1,26.086754930086173
40462792,46.4,22.636424947140394
40463040,31.1,34.72673299264065
40463116,20.0,39.514660622949066
40463138,5.8,21.76751802641343
40502908,26.1,15.790625746610027
40502956,43.9,24.93103322782725
40522844,12.9,15.790625746610027
40523276,14.2,40.247310461281984
40542512,87.0,50.54010454064725
40542764,40.6,23.21179490916048
40563284,55.1,42.84497100522746
40602576,42.4,51.43571104397008
40602702,36.5,44.609664641070424
40602864,51.4,18.144685408112778
40602894,19.5,15.790625746610027
40622664,59.0,32.39587053957873
40622800,32.7,25.13463226064128
40682872,43.0,15.790625746610027
40682902,18.2,15.790625746610027
40702802,27.2,22.409124786629985
40703000,21.3,29.278236971032698
40703132,11.2,24.996713105273493
40703216,21.2,25.91746396260006
40743050,41.2,22.27181078165145
40743284,33.6,40.14380135919954
40822300,60.0,24.045254947142826
40842690,57.0,24.979048685330277
40843320,47.8,26.834228418316727
40862692,47.4,42.30115592696392
40862704,50.0,38.41165539253912
40863370,12.2,44.34910576552168
40882880,25.6,27.064658806766037
40902722,10.6,20.633758683231576
40902746,87.0,47.37964816714016
40902848,39.5,24.071662958999745
40922518,22.5,50.22492823151779
40923162,39.8,31.936921364784084
40923374,11.4,31.56911403920664
40962778,87.0,49.7981453571096
40963188,87.0,40.599845666865924
41002400,52.6,45.11769292319012
41003224,15.1,18.477653856927013
41022358,47.7,38.096583073157056
41022762,67.9,47.69489235467611
41043236,0.8,24.811304973955757
41043298,14.4,25.80709517236141
41062402,24.7,28.97710464400814
41063342,41.6,33.970526630122485
41082416,13.0,18.57858939222955
41103180,12.6,16.639928673328946
41122890,52.1,22.03502980064439
41123106,12.7,32.9832356995537
41142882,25.1,15.982836642200425
41183274,41.3,29.91187635063353
41183292,87.0,27.224740443937115
41183296,30.3,43.73827005000134
41222398,25.3,21.108515972270585
41222426,24.1,19.385081924424934
41222728,15.9,27.430401014440292
41222902,38.6,29.709943582100234
41223304,80.6,26.687584030577092
41223352,37.7,44.200050204489955
41242352,35.6,30.814718247997618
41242726,32.0,36.54045871675571
41242820,33.0,49.474527278322185
41242898,49.9,22.1592717086005
41243222,12.1,17.922104411373525
41262474,58.4,45.93787584817528
41262848,28.9,34.942716522819595
41263334,23.4,37.747485938587054
41283194,18.2,21.892639617593748
41283320,23.2,33.108148905976165
41303268,17.8,24.18428781198326
41322462,14.3,16.5933851618035
41322778,19.3,15.847809320870608
41323084,87.0,42.687405104977536
41323110,69.2,39.67830498808223
41323278,19.9,16.375041368233706
41342434,8.4,22.433038251524426
41342740,12.6,26.317504863105217
