rcasiteid,Gen_lat,Gen_long,SOCstock100
C1508W14,32.4,-86.3,149.868280225754
C1508W15,33.13,-88.19,69.4977199941373
C1508X01,33.84,-88.25,59.8553778597235
C1508X03,33.56,-88.86,94.5316500697564
C1508X04,33.31,-89.0,26.2344274863948
C1508X05,33.56,-88.86,55.6169722932795
C1509C01,33.27,-88.4,54.6726078651159
C1509C02,31.36,-85.2,118.968141184595
C1509C03,31.49,-83.75,34.8518968138991
C1509C04,33.05,-88.35,131.423613082114
C1509C05,32.31,-83.9,33.4713523133202
C1509C09,32.15,-83.89,49.8478071063094
C1509F01,32.18,-85.56,63.5461174853383
C1509F02,30.78,-85.7,79.1155636663559
C1509F03,32.32,-88.88,61.5410929339063
C1509F04,33.71,-89.09,167.432549031387
C1509F05,33.22,-88.12,32.4534283054869
C1509F06,31.58,-85.56,45.3506554059183
C1509F07,33.12,-87.84,41.5709591357931
C1509F08,32.25,-89.24,30.3368845684285
C1509F10,30.92,-83.6,76.5221723544941
C1509F11,32.93,-86.9,68.473528530559
C1509F12,31.15,-84.16,76.4401972141913
C1509F13,32.35,-88.6,51.1381323790683
C1509F14,34.28,-88.97,54.9612880306884
C1509F15,32.56,-88.37,59.3246757013532
C1509F16,35.28,-88.77,63.6847429028064
C1509F17,31.9,-87.05,94.73716502998
C1509F18,31.84,-84.87,50.1959837125702
C1509F19,34.44,-88.6,127.564883119556
C1509F26,32.11,-85.87,142.486914226422
C1509P01,31.56,-85.89,53.8389062531881
C1509P02,33.14,-88.58,71.9051460438635
C1509P03,34.36,-88.19,
C1509P05,32.63,-88.8,185.961494241739
C1509P10,34.0,-88.77,105.946350613431
C1509W01,31.47,-85.06,47.393517821049
C1509W02,31.58,-88.83,77.975450690144
C1509W04,32.08,-85.34,280.291649473164
C1509W05,32.03,-89.37,50.8570527990391
C1509X01,34.7,-88.97,75.0196234662328
C1509X02,30.73,-85.73,63.429792503163
C1509X03,32.16,-87.52,87.9447926443174
C1509X04,33.36,-88.57,133.347189706711
C1509X05,32.86,-88.39,199.869691653103
C1509X06,33.28,-88.41,52.6545100788685
C1509X07,35.19,-88.45,68.6148707096939
C1510C01,31.63,-83.2,76.2319827196527
C1510C02,31.46,-85.13,45.8744165237323
C1510C03,31.27,-84.61,58.5004900447614
C1510C05,34.74,-88.62,25.0401108234624
C1510C06,31.43,-83.53,38.008690589221
C1510C09,31.43,-83.07,42.9655430269752
C1510F02,31.77,-87.31,41.6540756187459
C1510F03,31.04,-85.47,50.9416434292792
C1510F04,31.26,-86.79,40.8660887164479
C1510F05,33.44,-88.94,46.3120206975736
C1510F06,30.47,-90.25,
C1510P01,34.6,-89.05,47.3687522994775
C1510P03,30.51,-85.04,67.167046092518
C1510P04,28.6,-82.0,38.2691878691918
C1510P05,30.7,-89.28,106.807375527538
C1510P08,31.97,-86.12,80.3673835540729
C1510R01,26.98,-80.54,23.6089952378686
C1510R02,27.22,-80.52,23.0716928889846
C1510R03,27.15,-81.01,59.6665397715774
C1510R04,26.97,-80.32,113.396390382755
C1510W01,33.58,-88.35,119.404581301227
C1510W02,31.93,-89.18,86.2886765245376
C1510W03,32.57,-87.34,98.6237845897059
C1510W05,29.23,-81.29,107.392265050155
C1510W06,30.8,-86.05,90.4933921041952
C1510W10,32.32,-87.16,38.0113966131349
C1510X01,33.52,-88.9,59.076943768895
C1510X02,35.73,-88.56,55.1250640188036
C1510X03,33.68,-89.3,43.6515364748737
C1510X04,33.71,-88.76,136.552855556225
C1510X05,33.97,-89.42,45.6494870699247
C1511C01,27.42,-81.06,14.4369240594071
C1511C02,27.28,-82.18,89.6802604497092
C1511C04,27.47,-80.92,73.955300345225
C1511F01,27.68,-80.83,122.503564082092
C1511F03,28.37,-82.04,132.383463586965
C1511F04,28.59,-82.58,
C1511F07,29.27,-81.49,164.786408530628
C1511F09,28.54,-82.4,
C1511P01,27.21,-81.65,59.8540797253227
C1511P02,27.51,-82.09,78.7195363756966
C1511P03,27.14,-81.1,62.8274639449609
C1511P05,27.09,-81.91,102.023302407081
C1511P09,27.77,-80.52,48.3168780847378
C1511R03,27.57,-81.02,71.1576868820511
C1511R04,27.43,-80.64,36.8559029485228
C1511R05,27.09,-80.64,99.2365779208885
C1511R07,27.83,-80.56,135.981657077253
C1511W01,27.54,-82.11,125.320645107328
C1511W02,32.75,-81.82,326.579577110915
C1511W04,32.72,-81.85,50.8227689239756
C1511W05,27.59,-80.49,238.250501965815
C1511W06,27.91,-81.04,59.0100219078345
C1512C02,26.97,-80.32,1270.75442695091
C1512C04,27.12,-80.48,164.923931753483
C1512C05,26.68,-80.98,329.764225550722
C1512C06,27.25,-81.21,
C1512C07,27.7,-80.67,1293.15715881425
C1512C95,27.7,-80.67,1179.7703850927
C1512F02,30.03,-83.18,139.488072316185
C1512F03,30.57,-83.13,392.891458429245
C1512F04,29.24,-81.19,1892.87676796283
C1512F05,29.83,-83.02,4007.66111726445
C1512F07,30.64,-88.42,2756.83136812114
C1512F10,30.69,-88.53,1216.00470247839
C1512P04,27.63,-80.67,627.84443956677
C1512P07,27.37,-81.22,556.639355729202
C1512W01,30.46,-86.17,
C1512W02,29.58,-82.74,647.915966241322
C1512W03,28.54,-82.63,1895.5889056898
C1512W04,25.88,-81.38,2034.50662126145
C1512W06,30.53,-83.82,429.625961450246
C1512W08,28.43,-82.65,2923.50836344645
C1512W09,30.23,-85.16,691.226872750181
C1512W75,27.1,-80.14,510.429058235066
C1601F01,34.36,-94.5,55.3331615271111
C1601F02,34.05,-95.59,357.628438050568
C1601F04,35.65,-93.71,64.6513045500166
C1601F05,35.28,-95.99,25.0748043550554
C1601F06,35.8,-94.61,91.1154718010848
C1601F10,35.41,-94.1,48.5551835447748
C1601P01,35.23,-92.27,26.4279902453397
C1601P02,35.23,-92.31,33.3826254723356
C1601P03,35.07,-95.22,100.976584176539
C1601P04,35.5,-93.61,24.4971331440857
C1601P10,35.29,-92.3,27.3626139937701
C1601R02,35.36,-94.59,42.3979401884207
C1601R03,35.62,-96.11,92.9780354284581
C1601R04,34.73,-94.99,31.7907303984469
C1601R05,35.31,-96.08,29.3556464386776
C1602C01,34.55,-89.79,50.6962049194979
C1602C03,37.25,-89.0,67.6979542855567
C1602C04,34.68,-90.66,66.2067852793441
C1602C05,36.88,-89.07,72.8018535030677
C1602C09,34.26,-90.71,29.4878582710914
C1602C93,32.98,-91.08,43.5170056848446
C1602C95,36.25,-89.49,57.4562785847368
C1602F03,33.97,-94.43,81.5460832757154
C1602F04,33.4,-93.71,21.3078771487945
C1602F05,30.38,-91.65,76.3677435947577
C1602F07,34.65,-89.89,85.2246072660528
C1602F09,34.43,-93.68,79.4621621766738
C1602P01,34.94,-93.08,103.144682324199
C1602P02,34.97,-89.48,45.67274485513
C1602P04,32.7,-93.77,54.2382394516023
C1602P06,35.69,-89.49,52.7950618603718
C1602P08,31.96,-94.82,107.217649604891
C1602P93,30.79,-94.87,
C1602R98,30.25,-95.48,173.915963891137
C1602W02,37.0,-89.14,260.323961899748
C1602W03,35.41,-89.98,124.781114623139
C1602W09,34.19,-92.51,127.459281746557
C1602X02,36.81,-89.07,
C1602X04,31.33,-90.75,83.5919325315037
C1602X05,33.74,-90.06,87.7304603877867
C1603C01,29.91,-92.18,64.5563200868014
C1603C02,34.34,-91.21,77.1870163438142
C1603C03,35.09,-91.07,70.0587716992811
C1603C05,34.95,-90.45,76.1301641266355
C1603C06,36.83,-89.68,50.9959623084707
C1603F01,32.32,-92.77,78.6501840020448
C1603F03,31.16,-92.21,121.626932624258
C1603F04,30.52,-90.33,55.8548717228265
C1603F05,33.06,-93.49,120.724065440082
C1603F06,31.4,-92.03,58.7741386770508
C1603F07,31.61,-92.26,40.052261215559
C1603P02,33.91,-95.36,43.2235900305978
C1603P04,34.24,-93.84,32.105178092073
C1603P05,32.85,-95.28,65.0948137149553
C1603P95,31.89,-94.3,40.8780189345868
C1603P97,31.02,-92.06,54.3245358545703
C1603R02,34.57,-96.1,112.880962742461
C1603R03,34.0,-95.29,104.964460964856
C1603R04,35.48,-96.25,70.9189659369244
C1603R07,32.4,-95.68,39.7877699722631
C1603W01,30.43,-91.92,120.260014753618
C1603W02,30.78,-92.16,120.760591386165
C1603W03,30.57,-92.02,48.1152128850096
C1603W04,30.73,-92.12,135.842224323106
C1603W05,32.19,-92.24,59.2409377677985
C1603X01,31.0,-92.17,66.1584580172103
C1603X02,32.7,-89.71,75.1572321829704
C1603X03,37.17,-88.65,57.9787105018302
C1603X04,30.41,-92.24,67.8415661261786
C1605C01,36.97,-89.63,41.5204606315197
C1605C02,34.43,-90.53,
C1605C03,36.8,-89.41,54.5635115674459
C1605C04,35.08,-92.69,30.1569256510792
C1605C05,31.43,-93.36,51.1943124931713
C1605C06,36.32,-89.56,13.0958100922766
C1605C10,36.19,-89.68,73.1231543713663
C1605F01,30.97,-93.54,23.0857243213704
C1605F03,35.33,-96.0,18.2630007398596
C1605F05,33.34,-92.99,53.2616870267636
C1605F09,32.69,-94.23,49.5505815641485
C1605F94,32.99,-94.03,63.9829225218
C1605P01,32.81,-94.01,85.3384428414289
C1605P03,30.95,-93.55,71.7365770364535
C1605P05,31.55,-95.19,
C1605P08,32.67,-94.52,28.7427650016221
C1605P86,31.92,-95.13,72.9173218178731
C1605P91,31.57,-95.4,28.8082334434338
C1605P93,32.06,-95.47,38.5356398317756
C1605X02,35.69,-89.92,36.3026705036034
C1606W03,30.31,-90.42,
C1606W04,29.81,-89.65,980.324239874196
C1606W05,29.69,-90.75,
C1607C01,36.48,-88.84,47.344229289075
C1607C03,34.75,-90.94,39.0863852327472
C1607C04,36.01,-90.28,21.4591984877257
C1607C05,36.53,-88.18,54.576770674554
C1607C10,33.68,-90.23,33.817401147181
C1607F01,35.78,-94.56,129.943530314116
C1607F03,33.1,-91.78,87.0573697805472
C1607F04,31.14,-94.96,106.37996900464
C1607F09,31.59,-93.7,31.1094058092849
C1607F10,32.55,-93.69,153.634609549914
C1607P01,36.29,-94.35,83.4857249755044
C1607P03,36.75,-94.05,71.6109148351348
C1607P04,32.88,-91.5,55.458608402613
C1607P05,34.66,-89.73,43.4727756719249
C1607P09,37.28,-94.1,125.550874389101
C1607R01,34.53,-96.43,132.167641278962
C1607W01,31.06,-92.25,133.882442746052
C1607W04,34.5,-90.26,215.870844473843
C1607W05,31.02,-91.81,131.934809202756
C1607W06,33.76,-90.35,161.259187663297
C1607W08,31.06,-92.25,132.012360414152
C1607X03,36.62,-88.53,50.5751701324539
C1607X06,32.96,-91.42,106.442346102043
C1607X08,34.52,-89.91,55.0188430734659
C1608C01,35.21,-90.29,46.5572491902498
C1608C02,34.73,-92.05,88.6637716407024
C1608C03,35.52,-91.24,22.322646501188
C1608C04,36.87,-94.17,130.759040549111
C1608C05,33.07,-93.75,46.9285559592019
C1608C06,37.21,-94.22,95.4275062856141
C1608C08,33.64,-90.33,51.346093089329
C1608F01,32.72,-93.44,82.278354925993
C1608F02,33.69,-92.29,48.4448875298467
C1608F03,31.01,-94.22,41.3405677204484
C1608F04,36.35,-92.56,22.7297198197468
C1608F05,31.69,-95.57,
C1608F11,30.62,-95.11,112.976468044445
C1608F95,31.52,-94.14,125.918006180827
C1608P01,37.1,-94.6,122.233535778568
C1608P03,37.6,-92.91,98.3204715869656
C1608P04,38.43,-92.65,150.64640064845
C1608P05,33.85,-93.79,70.7559426380807
C1608P89,34.21,-94.28,65.8534763026459
C1608R02,34.28,-96.51,30.4223730672132
C1608R03,34.43,-96.3,72.7277129834798
C1608R04,34.84,-96.24,98.5471523516451
C1608R05,34.78,-95.9,124.469131254638
C1608R07,34.6,-96.28,94.461161333583
C1608X01,37.3,-94.39,69.3070050442288
C1608X02,37.21,-94.28,
C1608X03,37.22,-94.14,64.833930006609
C1609C01,36.76,-89.75,89.8032144181234
C1609C02,35.82,-90.6,57.2501548051016
C1609C03,33.6,-90.11,53.2638576526699
C1609C04,36.81,-89.67,58.3438020614456
C1609C05,34.41,-90.44,123.92599995519
C1609C06,36.03,-89.95,119.746060072701
C1609C07,36.45,-90.02,103.452003116406
C1609C08,33.32,-90.86,87.0493753530685
C1609C12,34.63,-91.48,75.6056248404596
C1609C13,36.73,-89.58,13.891323407832
C1609C15,33.95,-91.67,163.774599596214
C1609C16,35.88,-90.28,284.797247202623
C1609C17,35.01,-90.5,
C1609C18,36.0,-90.19,82.1663829028248
C1609C19,32.81,-90.96,102.093923684409
C1609C21,35.73,-89.99,126.871289960548
C1609C22,34.34,-90.98,73.6598519448901
C1609C23,33.55,-90.97,135.488481638496
C1609C26,33.8,-90.95,34.1790952437852
C1609C29,35.57,-91.17,60.4853703435951
C1609C30,35.17,-91.48,52.7183303799463
C1609C31,34.22,-90.66,198.933671431627
C1609F01,34.21,-92.94,51.3493294330345
C1609F02,30.85,-91.93,161.236199887848
C1609F03,33.45,-93.36,76.9915390037
C1609F06,35.31,-94.13,63.3919450625696
C1609F11,30.35,-90.72,63.3377889440866
C1609F83,35.62,-93.69,77.4990858613704
C1609P01,33.94,-95.41,49.6660170820822
C1609P05,36.24,-90.4,42.2667429105011
C1609P07,34.32,-92.38,96.5435297307543
C1609P09,32.45,-92.1,103.083949467639
C1609P70,30.13,-90.88,136.972960440471
C1609R01,35.11,-94.29,90.6321402795965
C1609R02,30.25,-95.48,50.9003830380311
C1609W01,34.45,-90.4,324.180543870474
C1609W03,35.05,-90.38,140.850672601473
C1609W04,34.32,-90.34,152.10416147863
C1609W05,34.82,-90.35,142.216750438824
C1609W06,32.27,-91.21,163.775296347376
C1609W08,35.41,-90.0,170.976575026334
C1609W11,34.28,-90.31,265.722831416862
C1609W12,36.2,-89.55,259.242497704686
C1609W13,34.75,-90.29,392.361339158928
C1609W14,34.56,-90.45,243.548605285232
C1609W15,34.57,-91.64,116.27422933583
C1609W16,33.05,-93.79,182.702837956157
C1609W21,34.29,-92.46,111.748675804046
C1609W24,30.27,-90.76,89.0923843136165
C1609X01,33.52,-90.85,107.362744128446
C1609X06,34.48,-91.34,62.9024057516751
C1610C01,36.01,-89.28,68.1761838630255
C1610C02,36.51,-90.0,40.8956083109507
C1610C03,36.1,-89.79,126.355503773669
C1610C04,34.47,-90.65,87.5840600003644
C1610C05,35.76,-89.73,87.413324890937
C1610F01,33.44,-93.05,74.3357369198349
C1610F02,32.63,-90.17,66.1654237760972
C1610F05,34.95,-89.2,80.3493127618007
C1610F07,30.71,-94.84,75.2910987479224
C1610F10,31.47,-90.75,60.6103596885232
C1610P01,32.44,-90.6,53.0618804878563
C1610P03,36.0,-88.79,53.0136710701628
C1610P05,36.01,-89.25,37.1162143073921
C1610P09,31.31,-95.97,120.352542996913
C1610P78,33.71,-90.06,85.3615535567165
C1610R99,31.39,-95.75,159.88604120984
C1610W02,32.67,-94.91,270.852012032923
C1610W03,35.69,-89.92,147.778210216996
C1610W04,31.24,-90.55,101.584738431658
C1610W17,31.32,-91.24,64.4636280252439
C1610X03,34.78,-89.91,51.4777236568334
C1610X96,34.31,-90.11,56.0470397622524
C1610X98,33.71,-90.06,39.8235040867072
C1610X99,36.87,-90.06,61.4076621474172
C1611C01,33.95,-91.67,27.3335365383352
C1611C02,34.82,-89.53,30.6995456219
C1611C04,35.5,-89.57,34.5627339554754
C1611C05,35.91,-88.98,39.3289990940612
C1611C08,34.95,-90.9,23.9985603529406
C1611F02,32.79,-94.91,94.3778298811714
C1611F03,33.35,-93.45,
C1611F04,31.15,-91.42,72.6820326363895
C1611F05,35.65,-93.71,81.0369300863268
C1611F06,36.06,-92.59,41.580030791465
C1611F10,37.86,-91.1,
C1611F13,36.75,-88.83,48.972538660481
C1611F14,36.77,-88.21,55.9775747154158
C1611F15,31.81,-95.74,51.6700363456758
C1611F16,33.24,-93.37,37.1389728246845
C1611F17,34.2,-93.39,46.9097735406363
C1611F18,36.86,-88.2,107.550961604492
C1611F19,33.17,-93.29,43.5521598556884
C1611F20,34.54,-94.54,60.5377343682503
C1611F22,35.63,-89.7,58.150855538486
C1611F25,34.32,-92.76,92.0250694926685
C1611F26,37.28,-93.14,68.8807457888648
C1611F27,34.51,-92.23,232.70127452886
C1611F28,37.56,-90.37,
C1611F29,35.53,-92.77,63.1773552314529
C1611F30,35.74,-92.25,55.1178235950871
C1611F31,31.55,-92.22,44.9314612191674
C1611F32,31.59,-91.19,66.8247062267814
C1611F33,34.52,-92.97,57.9668811825408
C1611F36,35.97,-92.54,21.4525327853233
C1611F37,37.17,-92.01,58.1836479466534
C1611F38,33.22,-93.0,41.7509208979877
C1611F41,34.12,-93.26,61.2528277885542
C1611F42,37.36,-91.34,
C1611F44,32.34,-92.68,41.6560924720765
C1611F45,33.76,-92.57,62.7629424214167
C1611F47,37.27,-93.8,61.4874324450024
C1611F49,38.0,-90.32,
C1611F54,33.0,-89.94,53.5565886832149
C1611F55,35.2,-90.74,
C1611F57,37.19,-90.36,
C1611F58,30.66,-94.53,38.2609827261605
C1611F59,32.53,-93.24,44.1237582737417
C1611F60,37.73,-92.86,201.184890706758
C1611F63,37.82,-90.18,
C1611F98,30.75,-94.47,35.1193055662402
C1611P01,36.46,-94.54,66.0373934138679
C1611P02,35.65,-88.78,40.4157419103268
C1611P04,36.07,-89.43,29.7348590952306
C1611P05,35.41,-92.79,39.849406388965
C1611P06,36.65,-92.26,52.5228678544319
C1611P07,35.95,-91.69,41.3599915614149
C1611P08,35.71,-89.45,28.441126740814
C1611P09,37.74,-91.89,79.5098187895786
C1611P12,37.35,-90.21,52.5442743318634
C1611P13,31.38,-95.93,
C1611P14,32.63,-90.46,62.3002377760728
C1611P16,31.15,-92.12,61.0408138377633
C1611P17,36.41,-94.36,50.7381960558365
C1611P18,31.9,-95.21,55.4427119364618
C1611P21,36.27,-93.04,52.0542099990261
C1611P22,36.41,-94.33,54.5431715453181
C1611P28,35.67,-91.53,81.6375318038357
C1611P30,36.73,-93.64,110.955543760419
C1611P31,37.85,-92.33,62.4438954628794
C1611P32,33.28,-93.57,46.2609806734726
C1611P70,36.92,-89.87,50.4401126865161
C1611R02,34.43,-96.32,95.0581307539937
C1611R03,35.35,-95.37,25.5370418759961
C1611R06,35.21,-96.01,50.9644157866491
C1611W10,31.14,-91.15,71.4868931760829
C1611X02,35.72,-89.59,61.8037032117451
C1611X03,36.35,-89.28,78.6924830233892
C1611X04,36.53,-88.7,45.7911726710662
C1611X09,33.03,-90.04,66.4853629780517
C1612C02,34.64,-91.43,64.7723214435126
C1612C03,34.98,-91.12,67.0069900895639
C1612C04,34.78,-91.26,74.7952299018498
C1612C05,34.7,-91.77,71.2813875256135
C1612C10,34.7,-91.53,35.2398127904062
C1612F02,34.64,-96.3,41.6813635496405
C1612F03,35.26,-91.97,69.5942066745318
C1612F06,33.23,-92.38,53.8091601768971
C1612F08,36.14,-93.36,78.0338839875669
C1612F09,36.16,-93.46,87.6620115406262
C1612F14,34.84,-94.06,53.9496881475549
C1612F15,35.27,-93.35,31.6355089912428
C1612F16,30.69,-94.45,50.018405958135
C1612F17,36.0,-93.76,83.9787344095519
C1612F18,34.57,-93.65,77.4149732912136
C1612F19,32.42,-93.12,78.9507693366364
C1612F20,32.62,-92.57,65.9052008083045
C1612F22,34.33,-94.84,52.2634086080693
C1612F23,36.23,-91.85,65.3389669672117
C1612F24,36.52,-92.76,44.8513272067059
C1612F25,31.85,-94.88,91.751065143471
C1612F26,34.82,-94.89,103.430337416873
C1612F27,35.53,-92.5,69.0583586707238
C1612F29,35.83,-94.42,65.1093572568877
C1612F30,31.32,-93.19,35.7327515320247
C1612F34,33.24,-94.21,72.2895150688602
C1612F35,35.11,-93.91,1064.70161808513
C1612F36,36.81,-93.75,45.7973766947423
C1612F38,31.53,-93.88,38.6013590912959
C1612F39,34.33,-92.49,76.0667457829763
C1612F40,35.22,-93.95,94.0544956054035
C1612F41,36.25,-91.54,19.6958884292709
C1612F96,31.68,-94.54,117.598800973032
C1612P01,34.04,-94.78,51.6350567099733
C1612P02,36.25,-91.12,59.8468554506169
C1612P04,36.33,-91.02,44.8553657929816
C1612P06,37.96,-91.86,85.3788877308117
C1612P10,37.92,-92.95,83.1797140588391
C1612P99,32.21,-94.39,57.5064554333559
C1612R01,34.71,-96.32,99.5767296401054
C1612R02,34.68,-96.19,122.715440264305
C1612R03,34.51,-96.15,33.5849188098701
C1612R07,35.18,-95.19,71.6260176186181
C1612X01,37.35,-94.04,65.8167228520651
C1612X05,38.65,-92.69,
C1612X06,38.71,-92.82,153.574727767881
C1801C01,37.92,-85.28,101.006644791085
C1801C02,38.55,-83.74,96.3292963882106
C1801C04,37.84,-84.39,81.9311107977518
C1801F01,35.53,-85.31,41.1598444540316
C1801F02,35.19,-86.52,141.910537066971
C1801F05,34.42,-87.29,122.443278905312
C1801F06,35.92,-85.08,58.0639640676276
C1801F07,35.22,-85.97,85.3890673313632
C1801F08,35.8,-86.61,154.80134225307
C1801F10,38.5,-85.32,91.7077695319056
C1801F11,38.35,-84.39,59.7048076863476
C1801F12,36.43,-81.1,256.799740208872
C1801F17,33.78,-87.0,72.7215024861157
C1801F20,35.84,-86.11,115.551860214229
C1801F22,34.62,-84.94,132.229518144616
C1801F24,34.81,-85.13,36.2730417586237
C1801P03,38.49,-84.42,104.649728579547
C1801P04,38.23,-83.79,125.076411361219
C1801P06,36.39,-85.8,55.8722837946771
C1801P08,36.78,-85.4,63.6955642972831
C1801P12,35.17,-84.92,105.033169657926
C1802C01,37.49,-88.34,105.275377451674
C1802C04,36.16,-83.17,165.043319246992
C1802C05,39.29,-84.84,115.095370114043
C1802C07,39.14,-84.8,176.387051616102
C1802C09,37.23,-89.24,50.1455635162416
C1802F02,35.34,-87.79,83.4515916281686
C1802F03,38.9,-84.86,106.45590594632
C1802F04,35.57,-82.22,
C1802F05,35.7,-82.33,148.588537178797
C1802F06,35.25,-84.67,152.793751782983
C1802F07,37.89,-87.68,104.606748505738
C1802F10,37.47,-88.23,106.392649736939
C1802F13,35.82,-82.18,
C1802P02,37.66,-82.4,83.2863277143358
C1802P05,38.33,-86.04,85.7499052902353
C1802P07,34.51,-84.48,161.030710120762
C1802P08,34.39,-84.62,125.746952253344
C1803F02,36.34,-81.66,
C1803F03,36.11,-82.11,475.877660043481
C1803F04,35.75,-82.28,1043.49595310279
C1803F06,35.79,-82.34,980.797359783777
C1803F07,35.99,-82.6,495.682190412947
C1803P01,36.26,-81.72,159.029721400563
C1804C01,39.06,-85.22,61.0988452806245
C1804C02,35.27,-85.93,114.292137515973
C1804C03,38.15,-86.0,70.2179342143845
C1804C04,34.68,-87.39,27.5829474088411
C1804C06,35.15,-83.42,82.6671105142708
C1804F01,33.78,-87.6,110.030589157398
C1804F03,39.03,-83.59,68.0538127158345
C1804F04,38.16,-82.4,60.0087543829769
C1804F05,36.92,-83.98,124.512352602339
C1804F06,39.28,-84.29,82.4151622015444
C1804F07,34.56,-87.28,109.684326834495
C1804P01,35.46,-82.55,83.9079644244724
C1804P02,38.92,-83.6,89.3719091607706
C1804P04,37.8,-84.09,81.3527774339536
C1804P05,37.86,-83.88,70.0550914727176
C1804P06,34.67,-87.22,54.0952848964453
C1804P07,38.85,-83.62,113.867605456145
C1804P08,37.27,-84.63,32.7649131345021
C1804P09,36.85,-80.4,
C1804P10,36.06,-83.13,90.8156232137943
C1804W01,38.92,-86.33,63.8782718177751
C1804W02,35.14,-86.22,91.8357149736835
C1804W03,35.99,-83.43,74.0126052909281
C1804W04,35.14,-86.24,84.0389982333623
C1804W10,36.14,-83.19,121.584088739949
C1804X99,38.9,-83.61,67.6506358865362
C1805C01,35.12,-87.0,115.902910895834
C1805C02,38.13,-84.52,129.99664644343
C1805C03,38.11,-84.51,143.66007262018
C1805F01,35.72,-84.56,66.9338047563871
C1805F02,36.26,-86.22,156.474723360042
C1805F03,37.9,-84.09,
C1805F06,35.27,-85.09,129.630651192767
C1805F07,36.44,-87.42,67.4579423068663
C1805F08,39.25,-84.86,
C1805F09,38.36,-85.04,
C1805F12,38.86,-84.74,
C1805F16,34.64,-86.9,84.568255591366
C1805F17,36.66,-87.89,39.1390226416359
C1805F18,38.79,-85.19,
C1805F20,38.61,-84.7,
C1805F21,35.08,-85.04,129.468234987194
C1805F22,38.25,-86.61,80.2284276139694
C1805F23,38.85,-84.47,
C1805F25,38.89,-84.3,
C1805F26,37.87,-85.69,74.4016526018615
C1805F27,37.12,-85.59,93.0177924948942
C1805F28,39.17,-84.7,
C1805F31,36.1,-83.7,92.6457581191844
C1805F40,36.56,-82.87,59.8341273493296
C1805F41,33.94,-87.56,64.4237225658003
C1805P01,37.24,-85.57,88.5137994745747
C1805P02,37.64,-85.07,131.988228763814
C1805P03,37.68,-85.33,110.012306185925
C1805P04,35.0,-85.38,56.1097411238416
C1805P05,37.71,-85.0,86.4356279280977
C1805P06,36.42,-86.13,108.087127538702
C1805P07,37.95,-84.78,88.2563670012045
C1805P08,37.61,-84.45,101.248915411109
C1805P10,36.79,-87.48,117.523418819991
C1805P12,36.97,-85.44,49.7038985338789
C1805P13,37.95,-85.54,137.213161261684
C1805P14,36.21,-83.56,42.8995113194037
C1805P16,38.05,-85.61,80.5856786081952
C1805P17,35.09,-84.83,57.3348230715979
C1805P18,37.06,-86.4,51.4069264358425
C1805P19,35.65,-86.32,107.252333141137
C1805P20,37.16,-85.82,56.2840005328477
C1805P22,38.28,-84.42,129.812262259717
C1805P24,38.84,-85.23,98.8084175344313
C1805P25,38.81,-84.46,87.9951329453909
C1805P27,38.98,-83.69,66.6491658813848
C1805P28,36.54,-81.32,206.91092218709
C1805P30,35.53,-86.29,64.6618958768877
C1805P33,38.1,-85.25,110.178412710371
C1805X02,36.31,-87.33,37.9149462636274
C1805X03,34.87,-86.76,75.5224293499046
C1805X07,38.74,-86.42,76.8162482510568
C1806C01,37.05,-87.81,112.403231990232
C1806C02,37.32,-86.64,69.9209019038897
C1806C03,37.7,-87.68,113.35797626751
C1806C06,36.69,-87.52,69.9769949490069
C1806F01,37.47,-88.29,82.1147992759754
C1806F02,36.58,-80.95,
C1806F03,34.35,-86.25,107.288410995272
C1806F06,34.97,-86.71,89.6179121366897
C1806F07,34.48,-87.3,92.9971026262854
C1806F10,37.56,-86.63,93.2287552861718
C1806P03,37.76,-87.49,82.9256921797123
C1806P09,36.99,-86.15,121.234219959974
C1806P12,36.59,-85.73,68.9275062997192
C1806P13,34.86,-85.26,150.476715802398
C1806W01,37.16,-87.3,102.309948939355
C1806W02,36.72,-85.2,50.36978045531
C1806W03,35.39,-87.39,191.395131512005
C1806W08,34.42,-86.7,83.7891938923024
C1806X01,37.34,-87.29,82.470714256959
C1806X03,37.03,-87.3,75.7843770632961
C1807C01,35.44,-86.01,
C1807C02,37.35,-84.67,54.5279907038933
C1807C03,38.48,-86.62,72.4736026459079
C1807C05,36.89,-87.81,55.5076495218653
C1807C06,37.7,-87.34,57.1432682867708
C1807C07,38.96,-83.4,90.5355535437154
C1807C08,37.74,-87.67,67.7174707947173
C1807C09,37.53,-84.8,89.9338270933061
C1807C10,38.08,-87.16,58.1384038874876
C1807C11,37.64,-87.82,61.4908855653539
C1807C12,38.33,-86.21,36.9267244892034
C1807C13,38.37,-86.13,74.7485386331902
C1807F01,39.09,-86.53,132.810899812008
C1807F02,35.61,-87.38,30.8686180313761
C1807F04,36.95,-87.38,83.7765326887664
C1807F05,36.44,-84.28,211.716816069604
C1807F06,34.77,-86.14,83.3419306415166
C1807F08,38.91,-86.34,88.6980915910134
C1807F10,35.97,-84.57,107.865049534644
C1807F11,36.37,-81.34,184.698237102618
C1807F13,36.88,-80.52,145.437526113711
C1807F15,36.82,-87.9,49.3844448851564
C1807F16,37.41,-88.99,53.3110053292744
C1807F17,36.66,-86.02,
C1807F20,34.92,-87.45,125.850803795255
