OID_,Point_ID,X,Y
1523,45603130,13.42308022,51.23064488
1524,45603292,13.53568421,52.68470099
1525,45623070,13.41185392,50.69113419
1526,45623286,13.56085825,52.62997896
1527,45642828,13.28919136,48.51666493
1528,45643084,13.44939813,50.815987
1529,45643098,13.45872831,50.94167594
1530,45643218,13.54134469,52.0188295
1531,45643314,13.61103679,52.8803614
1532,45662866,13.33901271,48.85729683
1533,45663154,13.52542218,51.4435216
1534,45663160,13.52958395,51.49737805
1535,45663226,13.5761769,52.08975128
1536,45663298,13.62876587,52.73588926
1537,45682886,13.37848533,49.03615748
1538,45683170,13.56537493,51.58626292
1539,45683188,13.57809717,51.7478205
1540,45683220,13.60099308,52.03501837
1541,45683238,13.61403128,52.19655891
1542,45683278,13.64342447,52.55551842
1543,45683350,13.69783647,53.20158686
1544,45702852,13.38488222,48.72987199
1545,45703230,13.63739386,52.12387039
1546,45703288,13.68037956,52.64434886
1547,45703360,13.73550631,53.29039241
1548,45723100,13.57381481,50.95617484
1549,45723250,13.68136476,52.30244715
1550,45723304,13.72206815,52.78700375
1551,45723316,13.73126358,52.89467718
1552,45742826,13.42315222,48.49460203
1553,45743126,13.6204777,51.1886767
1554,45743204,13.67655971,51.88873606
1555,45743216,13.68537886,51.9964265
1556,45743266,13.72269239,52.44510881
1557,45743270,13.72571761,52.48100158
1558,45763154,13.66909877,51.43909578
1559,45783086,13.64924165,50.82784006
1560,45783202,13.73310619,51.86896197
1561,45783284,13.79532737,52.60476397
1562,45783302,13.80932837,52.76626669
1563,45783346,13.84409074,53.16103204
1564,45803124,13.70476194,51.16802387
1565,45803232,13.78475579,52.13724179
1566,45803340,13.8691301,53.10624833
1567,45823084,13.70452423,50.80808143
1568,45823098,13.71454158,50.93374581
1569,45823146,13.74940303,51.36455861
1570,45823156,13.75676813,51.45430452
1571,45823182,13.77608575,51.68763366
1572,45823278,13.84958578,52.54904187
1573,45823296,13.86376071,52.71053826
1574,45843172,13.79745753,51.59696207
1575,45843240,13.84929716,52.20714189
1576,45843316,13.90933712,52.8890102
1577,45862846,13.59819175,48.66915314
1578,45863134,13.79784526,51.25500672
1579,45863206,13.85218484,51.90111765
1580,45863256,13.89106434,52.34974433
1581,45863292,13.91966018,52.6727285
1582,45882852,13.62923094,48.72217116
1583,45882870,13.64106153,48.88386008
1584,45883266,13.92832954,52.43849819
1585,45883320,13.97195769,52.9229461
1586,45903214,13.91647771,51.97098475
1587,45903268,13.95930842,52.45546772
1588,45903358,14.03330692,53.26283412
1589,45923114,13.86859458,51.0726899
1590,45923158,13.90199217,51.46754086
1591,45923252,13.97578645,52.31094528
1592,45923266,13.98707244,52.43654424
1593,45923270,13.99031145,52.47242904
1594,45923288,14.00496713,52.63390734
1595,45942858,13.71468549,48.77337942
1596,45943172,13.94159389,51.59219911
1597,45963234,14.01975212,52.14748747
1598,45963284,14.06065136,52.59603249
1599,45963310,14.08232502,52.82925931
1600,45963320,14.09073657,52.91895917
1601,45963328,14.09749633,52.990718
1602,45963342,14.10939175,53.1162938
1603,45963382,14.14384729,53.47506769
1604,45983106,13.94796648,50.99801514
1605,45983142,13.9757312,51.32106209
1606,45983214,14.03273651,51.96706621
1607,45983232,14.04730451,52.12855026
1608,45983286,14.0917949,52.6129664
1609,45983304,14.10689287,52.77442742
1610,45983376,14.16867146,53.42022419
1611,46003134,13.99812806,51.248297
1612,46003260,14.09955521,52.37872731
1613,46003278,14.11456545,52.54019188
1614,46003300,14.13309515,52.73753004
1615,46003362,14.18643056,53.29362538
1616,46003390,14.21107215,53.54474845
1617,46023190,14.07135847,51.74975272
1618,46023334,14.19191141,53.04145918
1619,46023376,14.228742,53.41814457
1620,46043152,14.06965316,51.40781989
1621,46043206,14.11334646,51.89228493
1622,46043346,14.23220148,53.14804252
1623,46043364,14.24809712,53.30947458
1624,46063090,14.04923973,50.85050622
1625,46063266,14.19263415,52.42947736
1626,46063270,14.19603923,52.46535558
1627,46063374,14.28701038,53.39809936
1628,46083208,14.17303288,51.90818455
1629,46083280,14.23402581,52.55400801
1630,46083304,14.25484638,52.76926162
1631,46103090,14.10596295,50.84850346
1632,46103104,14.11707941,50.97412395
1633,46103168,14.16886271,51.54832551
1634,46103252,14.23932488,52.30182378
1635,46103302,14.2826765,52.75026961
1636,46103338,14.31456817,53.07312492
1637,46123154,14.18611098,51.42170108
1638,46143140,14.2032792,51.29507141
1639,46143198,14.251619,51.81536875
1640,46143212,14.26349362,51.94094641
1641,46143288,14.32940629,52.6225851
1642,46143292,14.33294477,52.65845786
1643,46163160,14.24853887,51.47345129
1644,46163196,14.27887785,51.79637832
1645,46163214,14.29424863,51.95783099
1646,46163250,14.32540144,52.2807161
1647,46163286,14.35711444,52.60357617
1648,46183120,14.24396546,51.1135676
1649,46183138,14.2588783,51.27504818
1650,46183264,14.36700957,52.40520144
1651,46183272,14.37410415,52.47694611
1652,46203136,14.28582293,51.25605596
1653,46203244,14.37861953,52.22475804
1654,46223224,14.39016857,52.04430946
1655,46223292,14.45097933,52.65411839
1656,46243176,14.37728391,51.61272456
1657,46263100,14.34117851,50.92992529
1658,46283230,14.48286679,52.09483631
1659,46283270,14.51919872,52.45352295
1660,46303172,14.46024307,51.57358567
1661,46303208,14.49219619,51.89644122
1662,46303244,14.52471837,52.21926789
1663,46323122,14.44530436,51.12403388
1664,46323140,14.46092934,51.28548339
1665,46323144,14.46442004,51.32135992
1666,46323180,14.4961427,51.6442306
1667,46363192,14.56466821,51.74961313
1668,46363218,14.58836256,51.98275779
1669,46383154,14.5592716,51.40771645
1670,46403130,14.56648915,51.1913561
1671,46403134,14.5700516,51.22722969
1672,46403170,14.60242557,51.55007329
1673,46403220,14.64834086,51.99841435
1674,46423126,14.59147258,51.15435701
1675,46423144,14.6076266,51.31578222
1676,46423216,14.67367258,51.96140102
1677,46443124,14.61821302,51.13528878
1678,46443178,14.66735458,51.61952819
1679,46483136,14.68620484,51.24061388
1680,46543138,14.77383125,51.25505878
1681,46543152,14.78692369,51.38058627
1682,46563124,14.78934582,51.1283524
1683,46603108,14.83136114,50.98252407
1684,46623118,14.86921591,51.07099461
1685,46643144,14.92256515,51.30289254
